horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1801486,20.006
20,50,23,23,16,16,3304,0,4087328,20.007
40,70,26,24,13,29,3291,0,4727852,20.151
60,90,32,24,15,44,3276,0,5709668,20.174
80,110,41,25,15,59,3257,4,7206439,20.17
100,130,50,31,18,77,3233,10,8597331,20.179
120,150,82,60,18,95,3207,18,13564099,20.303
140,170,138,124,79,174,3121,25,22973014,20.013
160,190,117,81,55,229,3056,35,19721847,20.398
180,210,114,75,52,281,2985,54,20390664,21.008
200,230,95,63,41,322,2927,71,16542161,20.245
220,250,80,53,33,355,2885,80,13736563,20.136
240,270,124,109,43,398,2834,88,23185343,20.018
260,290,186,153,88,486,2737,97,31160973,20.021
280,310,201,142,80,566,2633,121,33679983,20.029
300,330,196,144,83,649,2523,148,33954795,20.03
320,350,170,131,77,726,2421,173,29112486,20.027
340,370,138,107,72,798,2335,187,22198248,20.015
360,390,103,83,60,858,2262,200,17102400,20.639
380,410,86,67,38,896,2216,208,15033551,20.329
400,430,88,75,47,943,2163,214,15434383,20.594
420,450,75,66,47,990,2110,220,12874991,20.204
440,470,60,53,32,1022,2076,222,10208461,20.226
460,490,72,56,33,1055,2039,226,12221176,20.086
480,510,95,75,36,1091,1997,232,15197104,20.405
500,530,145,132,80,1171,1906,243,24224009,20.016
520,550,136,122,70,1241,1833,246,22038982,20.016
540,570,148,124,72,1313,1745,262,25066930,20.017
560,590,133,120,78,1391,1656,273,22464896,20.014
580,610,138,122,70,1461,1584,275,22459581,20.016
600,630,175,139,65,1526,1508,286,27961341,20.015
620,650,229,158,98,1624,1384,312,38224131,20.034
640,670,259,156,78,1702,1268,350,45416360,20.032
660,690,326,59,22,1724,1180,416,67774347,20.052
680,710,461,3,3,1727,1025,568,131553498,20.037
700,730,525,2,2,1729,813,778,160824422,20.043
720,750,481,2,2,1731,600,989,148142652,20.042
740,770,396,2,2,1733,392,1195,123876577,20.027
760,790,311,52,36,1769,238,1313,74967694,20.035
780,810,238,142,103,1872,54,1394,46810544,20.051
800,816,54,26,26,1898,13,1409,11331331,20.131
