horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.004
20,50,23,23,16,16,4217,15,883410.0,20.02
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1105890.0,20.039
80,110,37,37,22,70,4163,15,1266330.0,20.003
100,130,43,43,26,96,4137,15,1399140.0,20.003
120,150,73,73,23,119,4114,15,2120680.0,20.006
140,170,132,130,85,204,4027,17,6420580.0,20.706
160,190,111,107,73,277,3952,19,9078480.0,20.261
180,210,99,94,66,343,3881,24,10803240.0,20.268
200,230,80,76,47,390,3830,28,8191010.0,20.01
220,250,72,69,41,431,3787,30,7022540.0,20.152
240,270,116,112,47,478,3738,32,13333250.0,20.091
260,290,180,172,109,587,3624,37,20030070.0,20.008
280,310,178,161,92,679,3523,46,28900550.0,20.008
300,330,177,157,96,775,3417,56,33696950.0,20.009
320,350,155,136,83,858,3318,72,33896700.0,20.007
340,370,126,120,84,942,3228,78,13507890.0,20.191
360,390,87,87,64,1006,3164,78,2633240.0,20.112
380,410,79,79,45,1051,3119,78,2698030.0,20.177
400,430,82,82,55,1106,3064,78,2646930.0,20.185
420,450,67,67,46,1152,3018,78,2179200.0,20.066
440,470,59,59,36,1188,2982,78,2111050.0,20.004
460,490,69,68,38,1226,2943,79,4011810.0,20.124
480,510,90,90,51,1277,2892,79,2862890.0,20.133
500,530,131,131,76,1353,2816,79,3628350.0,20.006
520,550,137,132,84,1437,2729,82,11580540.0,20.739
540,570,135,121,69,1506,2648,94,25717250.0,20.007
560,590,127,120,76,1582,2565,101,13999820.0,20.309
580,610,138,134,83,1665,2479,104,10460240.0,20.007
600,630,162,159,82,1747,2395,106,9676350.0,20.008
620,650,208,171,107,1854,2278,116,57555840.0,20.01
640,670,245,182,98,1952,2154,142,93789890.0,20.012
660,690,307,187,105,2057,2014,177,177152180.0,20.013
680,710,390,187,110,2167,1839,242,301766550.0,20.021
700,730,438,175,104,2271,1627,350,397285420.0,20.022
720,750,397,149,89,2360,1412,476,382841450.0,20.019
740,770,310,163,85,2445,1212,591,234952950.0,20.015
760,790,233,174,100,2545,1076,627,91923410.0,20.011
780,810,199,165,103,2648,942,658,53394840.0,20.01
800,830,174,164,90,2738,843,667,18073490.0,20.009
820,850,198,174,102,2840,727,681,36750030.0,20.009
840,870,175,149,97,2937,612,699,39525570.0,20.008
860,890,146,134,86,3023,514,711,20649380.0,20.089
880,910,111,108,69,3092,442,714,9127420.0,20.062
900,930,116,107,63,3155,371,722,18377260.0,20.479
920,950,114,106,72,3227,294,727,17441930.0,20.155
940,970,106,99,60,3287,231,730,15945880.0,20.374
960,990,98,93,64,3351,163,734,12954050.0,20.029
980,1010,83,80,48,3399,113,736,7787770.0,20.043
1000,1030,69,68,49,3448,63,737,4028240.0,20.008
1020,1050,42,42,33,3481,30,737,1657250.0,20.026
1040,1070,22,21,15,3496,14,738,2484440.0,20.023
1060,1090,14,14,12,3508,2,738,617450.0,20.011
1080,1110,2,2,2,3510,0,738,98330.0,20.003
1100,1130,0,0,0,3510,0,738,,0.0
1120,1150,0,0,0,3510,0,738,,0.0
