horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.007
40,70,26,26,14,30,4203,15,1001790.0,20.004
60,90,31,31,18,48,4185,15,1080370.0,20.005
80,110,37,37,22,70,4163,15,1151050.0,20.007
100,130,43,43,26,96,4137,15,1310900.0,20.044
120,150,73,73,23,119,4114,15,1937570.0,20.005
140,170,132,131,87,206,4026,16,4365600.0,20.837
160,190,110,106,74,280,3949,19,8344920.0,20.065
180,210,96,94,66,346,3881,21,5446480.0,20.139
200,230,80,77,49,395,3829,24,6235260.0,20.272
220,250,71,71,44,439,3785,24,1816490.0,20.005
240,270,114,114,47,486,3738,24,3174890.0,20.007
260,290,180,179,118,604,3619,25,5974770.0,20.009
280,310,173,170,101,705,3515,28,8658100.0,20.011
300,330,169,168,108,813,3406,29,6414480.0,20.014
320,350,144,139,87,900,3315,33,11568400.0,20.138
340,370,123,117,80,980,3230,38,12680970.0,20.008
360,390,89,88,66,1046,3163,39,4490940.0,20.101
380,410,78,78,45,1091,3118,39,2594120.0,20.005
400,430,81,80,53,1144,3065,39,4029470.0,20.072
420,450,68,67,46,1190,3018,40,3782920.0,20.217
440,470,59,59,36,1226,2982,40,2016190.0,20.007
460,490,69,69,40,1266,2942,40,2379230.0,20.005
480,510,89,89,51,1317,2891,40,2785000.0,20.005
500,530,130,130,77,1394,2814,40,3341460.0,20.008
520,550,135,134,88,1482,2725,41,5064990.0,20.822
540,570,131,131,80,1562,2645,41,3360150.0,20.008
560,590,124,122,77,1639,2566,43,6326120.0,20.259
580,610,139,135,84,1723,2479,46,9907020.0,20.969
600,630,162,160,85,1808,2392,48,7222360.0,20.008
620,650,205,202,135,1943,2256,49,9933980.0,20.013
640,670,223,220,119,2062,2135,51,10212190.0,20.012
660,690,288,286,160,2222,1973,53,10050360.0,20.015
680,710,349,341,202,2424,1763,61,19065100.0,20.017
700,730,362,350,209,2633,1542,73,25060240.0,20.021
720,750,312,294,199,2832,1328,88,33392870.0,20.024
740,770,226,212,133,2965,1181,102,25692520.0,20.013
760,790,202,202,126,3091,1055,102,3823350.0,20.011
780,810,178,178,118,3209,937,102,3298980.0,20.011
800,830,169,165,97,3306,836,106,8843280.0,20.01
820,850,191,186,110,3416,721,111,10976270.0,20.011
840,870,169,160,107,3523,605,120,16326270.0,20.01
860,890,139,137,89,3612,514,122,6877680.0,20.009
880,910,111,107,68,3680,442,126,9135320.0,20.007
900,930,116,110,68,3748,368,132,13078930.0,20.629
920,950,111,109,74,3822,293,133,7373650.0,20.049
940,970,105,99,60,3882,230,136,14116850.0,20.309
960,990,97,91,63,3945,163,140,14329220.0,20.03
980,1010,83,80,47,3992,114,142,8059940.0,20.084
1000,1030,70,69,51,4043,62,143,3865770.0,20.198
1020,1050,41,40,30,4073,31,144,3154270.0,20.019
1040,1070,23,21,14,4087,15,146,3928140.0,20.074
1060,1090,15,15,13,4100,2,146,668290.0,20.003
1080,1110,2,2,2,4102,0,146,98330.0,20.016
1100,1130,0,0,0,4102,0,146,,0.0
1120,1150,0,0,0,4102,0,146,,0.0
