vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,801,41,35,32,3,319,482,991.57,941.85,49.72,412,3957593
1,2,2,819,37,32,28,4,247,572,747.96,655.73,92.23,502,3154517
2,3,3,799,41,30,27,3,240,559,739.21,668.76,70.45,485,3045000
3,4,4,816,46,29,28,1,262,554,813.66,792.63,21.03,480,3255110
4,5,5,748,31,25,24,1,235,513,747.93,738.32,9.61,457,2901045
5,6,6,827,40,31,25,6,277,550,861.98,709.36,152.62,476,3447723
6,7,7,824,40,29,25,4,221,603,630.23,560.49,69.74,531,2829243
7,8,8,814,30,23,18,5,180,634,533.09,425.84,107.25,582,2292952
8,9,9,826,31,29,24,5,257,569,834.26,719.27,114.99,507,3203175
9,10,10,826,35,26,23,3,233,593,715.89,634.7,81.19,529,2898675
10,1,1,818,32,27,23,4,229,589,672.73,628.65,44.08,529,2875531
11,2,2,765,29,26,23,3,241,524,727.62,634.05,93.57,466,2981771
12,3,3,819,40,30,28,2,254,565,793.47,748.02,45.45,491,3190418
13,4,4,815,39,31,28,3,266,549,773.48,727.37,46.11,479,3333466
14,5,5,800,32,23,20,3,206,594,641.16,570.99,70.17,536,2563014
15,6,6,825,25,19,16,3,213,612,728.8,697.68,31.12,568,2562107
16,7,7,816,22,23,17,6,182,634,510.2,410.55,99.65,590,2313726
17,8,8,811,24,18,16,2,212,599,706.56,657.41,49.15,551,2533316
18,9,9,822,25,19,17,2,172,650,537.11,509.46,27.65,608,2136240
19,10,10,821,32,27,22,5,218,603,649.28,552.88,96.4,541,2761274
20,1,1,818,29,29,25,4,210,608,581.69,515.41,66.28,550,2714986
21,2,2,819,25,25,20,5,205,614,599.03,545.72,53.31,564,2589435
22,3,3,820,29,18,17,1,170,650,548.29,535.69,12.6,600,2097062
23,4,4,824,28,22,19,3,226,598,723.62,663.7,59.92,542,2752350
24,5,5,756,22,20,15,5,173,583,522.51,432.07,90.44,543,2165031
25,6,6,800,22,18,14,4,173,627,564.8,502.76,62.04,585,2128223
26,7,7,821,16,16,13,3,128,693,358.01,294.13,63.88,661,1624000
27,8,8,824,25,17,16,1,157,667,475.85,457.81,18.04,623,1943627
28,9,9,815,20,20,15,5,161,654,477.31,378.39,98.92,616,2040387
29,10,10,826,32,29,25,4,213,613,582.0,509.91,72.09,551,2746147
30,1,1,827,15,12,10,2,122,705,397.56,345.06,52.5,675,1488062
31,2,2,821,19,22,16,6,146,675,358.49,247.1,111.39,637,1921390
32,3,3,819,21,18,15,3,148,671,415.22,364.43,50.79,629,1868548
33,4,4,818,23,20,15,5,164,654,506.03,419.87,86.16,612,2071548
34,5,5,767,20,14,12,2,137,630,440.93,369.56,71.37,592,1680675
35,6,6,777,17,12,9,3,144,633,497.32,399.51,97.81,601,1716576
36,7,7,826,19,15,12,3,122,704,322.9,300.51,22.39,668,1543274
37,8,8,772,15,13,9,4,129,643,389.88,297.68,92.2,615,1579175
38,9,9,819,17,19,14,5,167,652,526.65,394.97,131.68,618,2084305
39,10,10,832,16,18,13,5,157,675,482.74,326.64,156.1,643,1962031
40,1,1,794,16,13,10,3,127,667,397.0,348.53,48.47,639,1558401
41,2,2,816,15,15,13,2,137,679,416.99,381.6,35.39,649,1699079
42,3,3,815,21,15,14,1,164,651,554.55,518.81,35.74,611,1979528
43,4,4,764,11,13,10,3,144,620,485.59,437.08,48.51,598,1734980
44,5,5,822,12,10,8,2,94,728,294.61,254.28,40.33,706,1160418
45,6,6,817,14,8,8,0,81,736,258.7,258.7,0.0,712,988579
46,7,7,801,6,7,6,1,66,735,208.42,186.99,21.43,723,814370
47,8,8,816,16,15,12,3,134,682,425.31,380.09,45.22,652,1667918
48,9,9,789,17,13,10,3,130,659,416.08,303.08,113.0,625,1589562
49,10,10,772,7,7,4,3,73,699,221.84,159.41,62.43,685,887079
50,1,1,825,17,15,11,4,124,701,359.42,293.58,65.84,669,1564048
51,2,2,782,19,18,13,5,121,661,318.97,250.8,68.17,625,1588099
52,3,3,814,12,12,11,1,116,698,378.8,355.41,23.39,674,1425740
53,4,4,822,10,12,6,6,92,730,268.8,152.33,116.47,710,1176452
54,5,5,736,13,11,9,2,99,637,315.79,234.83,80.96,611,1230757
55,6,6,818,22,21,17,4,161,657,464.18,370.08,94.1,613,2058791
56,7,7,824,15,12,8,4,95,729,262.91,198.09,64.82,703,1207613
57,8,8,830,10,12,10,2,91,739,249.79,180.97,68.82,719,1166065
58,9,9,763,6,6,3,3,57,706,187.04,83.03,104.01,698,702483
59,10,10,777,16,14,11,3,147,630,473.39,351.08,122.31,598,1784545
60,1,1,749,8,9,7,2,71,678,176.99,157.13,19.86,662,903113
61,2,2,820,21,21,16,5,151,669,398.38,256.52,141.86,627,1954921
62,3,3,819,21,19,15,4,148,671,421.57,315.76,105.81,629,1886952
63,4,4,807,8,12,8,4,101,706,289.38,223.74,65.64,690,1269935
64,5,5,744,19,14,13,1,117,627,344.13,331.37,12.76,589,1472935
65,6,6,830,14,14,11,3,139,691,417.16,324.79,92.37,665,1701449
66,7,7,751,5,7,4,3,55,696,161.43,100.82,60.61,686,700113
67,8,8,754,8,8,5,3,93,661,309.45,214.72,94.73,645,1113223
68,9,9,765,3,5,2,3,55,710,187.71,51.5,136.21,704,663305
69,10,10,820,7,8,5,3,83,737,265.94,204.18,61.76,723,1009353
