horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.094
40,70,26,26,14,30,4203,15,1001790.0,20.004
60,90,31,31,18,48,4185,15,1080370.0,20.003
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.005
120,150,73,72,22,118,4114,16,3223690.0,20.223
140,170,132,131,86,204,4027,17,4632110.0,20.724
160,190,111,107,75,279,3949,20,8769150.0,20.447
180,210,96,93,66,345,3880,23,7304560.0,20.123
200,230,79,76,48,393,3829,26,6521940.0,20.16
220,250,71,70,43,436,3785,27,3065640.0,20.072
240,270,114,114,46,482,3739,27,3215820.0,20.201
260,290,181,178,116,598,3621,29,9416120.0,20.009
280,310,175,169,100,698,3515,35,13775490.0,20.01
300,330,169,167,108,806,3405,37,7843700.0,20.013
320,350,143,139,86,892,3317,39,10613220.0,20.008
340,370,125,120,84,976,3228,44,11554920.0,21.019
360,390,87,87,65,1041,3163,44,2580500.0,20.17
380,410,78,78,46,1087,3117,44,2594120.0,20.005
400,430,80,79,52,1139,3065,44,4117410.0,20.26
420,450,68,67,45,1184,3019,45,3989220.0,20.022
440,470,60,60,37,1221,2982,45,2086080.0,20.062
460,490,69,69,40,1261,2942,45,2421390.0,20.005
480,510,89,89,51,1312,2891,45,2797760.0,20.005
500,530,130,130,77,1389,2814,45,3360220.0,20.455
520,550,135,135,89,1478,2725,45,3450800.0,20.01
540,570,131,130,78,1556,2646,46,4945220.0,20.333
560,590,125,123,80,1636,2564,48,6127080.0,20.145
580,610,137,134,83,1719,2479,50,8727440.0,20.882
600,630,162,161,87,1806,2391,51,6087160.0,20.009
620,650,204,201,134,1940,2255,53,10010180.0,20.01
640,670,222,221,124,2064,2130,54,7309350.0,20.013
660,690,283,281,153,2217,1975,56,9620000.0,20.014
680,710,351,343,199,2416,1768,64,20597900.0,20.031
700,730,367,356,216,2632,1542,74,25751060.0,20.025
720,750,312,291,195,2827,1330,91,40154880.0,20.028
740,770,228,219,141,2968,1181,99,20296740.0,20.013
760,790,202,201,124,3092,1056,100,5885550.0,20.01
780,810,179,175,113,3205,939,104,9407900.0,20.011
800,830,171,167,100,3305,835,108,9089310.0,20.011
820,850,190,182,105,3410,722,116,16056030.0,20.01
840,870,170,161,109,3519,604,125,17230330.0,20.009
860,890,138,133,84,3603,515,130,11522990.0,20.008
880,910,112,107,70,3673,440,135,11643900.0,20.04
900,930,114,110,66,3739,370,139,10785310.0,20.446
920,950,113,109,71,3810,295,143,9866860.0,20.479
940,970,107,100,61,3871,232,145,15932670.0,20.177
960,990,99,93,66,3937,161,150,14656900.0,20.368
980,1010,81,79,46,3983,114,151,6232890.0,20.294
1000,1030,70,69,50,4033,63,152,4072040.0,20.128
1020,1050,42,41,32,4065,30,153,3195390.0,20.104
1040,1070,22,21,15,4080,14,154,2489070.0,20.069
1060,1090,14,14,12,4092,2,154,622080.0,20.003
1080,1110,2,2,2,4094,0,154,98330.0,20.005
1100,1130,0,0,0,4094,0,154,,0.0
1120,1150,0,0,0,4094,0,154,,0.0
