revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
90000,50,33178185,81013886,409,168,577,801.872,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_50,False,False
90000,60,36197704,81837213,395,182,577,801.796,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_60,False,False
90000,70,32413231,81005720,416,161,577,802.171,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_70,False,False
90000,80,32810777,80019074,412,165,577,802.185,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_80,False,False
90000,90,31466400,79034409,416,161,577,802.347,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_90,False,False
90000,100,29971797,78577950,425,152,577,803.05,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_100,False,False
90000,110,28826214,78982751,433,144,577,803.076,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_110,False,False
90000,120,26941545,78013952,439,138,577,802.542,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_120,False,False
90000,130,25037586,76958801,449,128,577,803.257,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_130,False,False
90000,140,24073398,77269288,452,125,577,803.994,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_140,False,False
90000,150,21999751,76733268,465,112,577,803.418,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\90000\vehicles_150,True,True
