horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.056
20,50,23,23,16,16,3319,0,3391399,20.003
40,70,26,26,14,30,3305,0,3803046,20.04
60,90,31,31,18,48,3287,0,4329857,20.058
80,110,37,37,22,70,3265,0,5495922,20.153
100,130,43,42,25,95,3240,0,5836464,20.109
120,150,74,73,23,118,3216,1,9323176,20.202
140,170,132,130,86,204,3128,3,15435172,20.725
160,190,110,106,73,277,3053,5,14755416,20.352
180,210,98,92,64,341,2983,11,13992062,20.333
200,230,80,75,47,388,2933,14,10253056,20.18
220,250,73,71,44,432,2887,16,9507200,20.052
240,270,114,108,44,476,2843,16,16706252,20.461
260,290,183,173,110,586,2727,22,25863940,20.01
280,310,179,171,102,688,2620,27,25012007,20.017
300,330,172,164,107,795,2509,31,23253184,20.011
320,350,145,140,89,884,2416,35,19119336,20.013
340,370,122,117,79,963,2336,36,15728069,20.182
360,390,93,89,64,1027,2268,40,12776376,20.191
380,410,81,79,45,1072,2223,40,11231800,20.049
400,430,84,82,55,1127,2167,41,11094095,20.102
420,450,68,66,45,1172,2121,42,9325323,20.024
440,470,60,59,36,1208,2084,43,8553733,20.077
460,490,69,68,40,1248,2044,43,9840528,20.203
480,510,89,84,45,1293,1999,43,12343253,20.202
500,530,136,130,76,1369,1918,48,17012721,20.965
520,550,137,132,86,1455,1831,49,16976431,20.007
540,570,135,129,79,1534,1749,52,17566604,20.297
560,590,126,116,74,1608,1670,57,17634502,20.712
580,610,141,131,81,1689,1585,61,18982398,20.013
600,630,166,157,84,1773,1497,65,21871221,20.015
620,650,208,199,134,1907,1356,72,28006937,20.011
640,670,221,212,113,2020,1239,76,29176434,20.011
660,690,290,241,115,2135,1115,85,42629137,20.025
680,710,389,294,175,2310,899,126,59254802,20.03
700,730,396,266,148,2458,709,168,65004126,20.032
720,750,377,246,166,2624,478,233,65233572,20.024
740,770,274,198,120,2744,304,287,44424024,20.022
760,790,223,199,127,2871,156,308,29363665,20.016
780,810,156,149,110,2981,42,312,19444607,20.014
800,816,42,34,34,3015,5,315,7037218,20.031
