vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,831,74,36,32,4,314,517,1010.55,914.44,96.11,425,3924062
1,2,2,816,58,29,25,4,258,558,831.66,712.58,119.08,478,3213562
2,3,3,826,64,34,33,1,319,507,1008.19,995.59,12.6,413,3939189
3,4,4,822,53,32,28,4,286,536,898.23,822.72,75.51,458,3559610
4,5,5,823,61,30,29,1,222,601,624.06,596.49,27.57,513,2858034
5,6,6,817,71,35,31,4,276,541,822.87,721.05,101.82,443,3510952
6,7,7,815,53,37,31,6,253,562,699.93,591.43,108.5,480,3308859
7,8,8,813,48,31,28,3,260,553,777.72,702.28,75.44,475,3271144
8,9,9,826,62,29,27,2,264,562,834.67,761.04,73.63,474,3275884
9,10,10,826,54,31,28,3,272,554,858.68,792.16,66.52,472,3395788
10,1,1,817,63,35,31,4,317,500,983.98,915.07,68.91,410,3936819
11,2,2,812,53,34,29,5,297,515,921.22,810.0,111.22,435,3710675
12,3,3,824,55,35,32,3,340,484,1095.21,1050.22,44.99,396,4175720
13,4,4,826,44,29,23,6,250,576,739.01,634.53,104.48,508,3130466
14,5,5,822,48,33,27,6,271,551,816.66,714.25,102.41,475,3422209
15,6,6,819,62,38,33,5,296,523,857.78,759.96,97.82,429,3773904
16,7,7,819,50,28,25,3,256,563,804.83,760.4,44.43,487,3174384
17,8,8,830,42,28,24,4,261,569,824.08,721.23,102.85,499,3226319
18,9,9,809,44,27,24,3,232,577,692.17,602.66,89.51,509,2906692
19,10,10,828,48,28,25,3,267,561,844.6,753.61,90.99,483,3288641
20,1,1,816,41,32,27,5,283,533,834.97,754.09,80.88,469,3528449
21,2,2,819,41,29,24,5,246,573,718.07,640.64,77.43,505,3088918
22,3,3,816,37,28,26,2,230,586,673.93,649.15,24.78,518,2904322
23,4,4,821,39,31,25,6,284,537,924.85,796.26,128.59,467,3520432
24,5,5,826,39,30,23,7,229,597,669.77,546.22,123.55,531,2930743
25,6,6,822,46,27,22,5,230,592,645.99,553.08,92.91,524,2885918
26,7,7,818,43,26,22,4,219,599,633.54,593.68,39.86,533,2753257
27,8,8,832,39,30,27,3,232,600,696.92,622.99,73.93,534,2961904
28,9,9,846,35,28,24,4,255,591,789.23,655.67,133.56,529,3163997
29,10,10,815,42,25,22,3,228,587,695.45,624.89,70.56,521,2828336
30,1,1,826,40,27,22,5,230,596,728.6,649.31,79.29,532,2885918
31,2,2,818,36,22,18,4,193,625,615.75,546.09,69.66,573,2409579
32,3,3,809,39,25,23,2,215,594,646.11,629.27,16.84,530,2693305
33,4,4,822,27,26,21,5,198,624,571.34,506.46,64.88,576,2535130
34,5,5,796,32,20,18,2,143,653,399.57,362.39,37.18,601,1853421
35,6,6,827,37,27,23,4,289,538,959.07,857.36,101.71,470,3498751
36,7,7,819,40,26,22,4,210,609,595.6,534.39,61.21,541,2659774
37,8,8,824,37,26,21,5,205,619,594.63,494.15,100.48,557,2607839
38,9,9,808,31,24,18,6,226,582,685.78,583.27,102.51,538,2789158
39,10,10,762,26,22,18,4,205,557,611.95,546.45,65.5,513,2534223
40,1,1,815,38,22,20,2,209,606,675.15,646.78,28.37,546,2575771
41,2,2,813,29,24,19,5,191,622,536.18,476.73,59.45,570,2425613
42,3,3,818,39,26,22,4,213,605,634.0,582.3,51.7,537,2690935
43,4,4,819,34,26,21,5,202,617,597.76,519.75,78.01,561,2576678
44,5,5,780,37,21,17,4,189,591,582.68,520.19,62.49,533,2349627
45,6,6,819,34,26,20,6,208,611,596.65,493.16,103.49,553,2639000
46,7,7,815,31,23,19,4,192,623,585.37,512.5,72.87,565,2417596
47,8,8,820,41,27,24,3,202,618,579.68,496.34,83.34,542,2595082
48,9,9,832,27,25,20,5,201,631,557.69,430.89,126.8,581,2547887
49,10,10,765,27,23,21,2,198,567,606.12,561.15,44.97,519,2479918
50,1,1,825,22,23,18,5,197,628,575.57,483.8,91.77,588,2469531
51,2,2,822,18,19,13,6,147,675,382.4,300.41,81.99,643,1876565
52,3,3,825,21,14,12,2,122,703,359.5,322.97,36.53,663,1524870
53,4,4,824,27,20,14,6,171,653,523.43,421.94,101.49,611,2144257
54,5,5,768,29,21,18,3,203,565,638.84,567.05,71.79,513,2495045
55,6,6,822,26,18,16,2,147,675,418.48,387.68,30.8,627,1858161
56,7,7,845,22,17,15,2,175,670,574.51,521.06,53.45,628,2130593
57,8,8,825,25,21,15,6,204,621,646.51,514.32,132.19,575,2505432
58,9,9,820,21,17,12,5,157,663,511.54,419.15,92.39,625,1943627
59,10,10,833,27,18,15,3,179,654,576.36,483.7,92.66,610,2190545
60,1,1,823,20,17,13,4,156,667,495.6,441.99,53.61,627,1933240
61,2,2,832,23,23,17,6,219,613,705.67,561.72,143.95,571,2698045
62,3,3,817,25,23,19,4,219,598,662.54,547.82,114.72,550,2698045
63,4,4,814,15,13,8,5,127,687,417.35,299.77,117.58,661,1558401
64,5,5,792,25,16,14,2,131,661,396.92,370.78,26.14,617,1655161
65,6,6,806,22,16,14,2,125,681,321.92,283.11,38.81,639,1592839
66,7,7,819,17,15,12,3,126,693,373.92,336.96,36.96,663,1584822
67,8,8,826,23,17,15,2,178,648,571.09,480.44,90.65,608,2161754
68,9,9,835,33,20,17,3,216,619,725.71,638.89,86.82,557,2611672
69,10,10,829,22,20,16,4,178,651,504.73,445.17,59.56,607,2216966
70,1,1,821,16,14,11,3,114,707,342.63,304.65,37.98,675,1441774
71,2,2,831,15,17,11,6,145,686,428.53,314.18,114.35,658,1818983
72,3,3,817,23,17,14,3,152,665,469.43,403.97,65.46,625,1891692
73,4,4,779,22,15,14,1,149,630,497.85,442.38,55.47,594,1823723
74,5,5,799,23,18,14,4,139,660,377.04,331.77,45.27,622,1775065
75,6,6,819,19,10,9,1,100,719,307.91,296.46,11.45,683,1222740
76,7,7,818,32,22,19,3,215,603,706.66,655.74,50.92,541,2638093
