horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1801486,20.033
20,50,23,23,16,16,3304,0,4087328,20.005
40,70,26,26,14,30,3290,0,4789811,20.187
60,90,31,31,18,48,3272,0,5389331,20.081
80,110,37,36,22,70,3250,0,6440704,20.211
100,130,43,41,25,95,3225,0,7186339,20.311
120,150,74,70,22,117,3202,1,11560948,20.412
140,170,133,129,84,201,3115,4,20922486,20.015
160,190,111,102,71,272,3040,8,18283252,20.469
180,210,98,87,63,335,2971,14,16538498,21.059
200,230,81,72,45,380,2922,18,13533571,20.12
220,250,75,65,39,419,2879,22,12627901,20.019
240,270,118,99,45,464,2833,23,20729863,20.012
260,290,185,171,104,568,2722,30,32214186,20.013
280,310,186,173,106,674,2608,38,31011759,20.023
300,330,171,161,99,773,2503,44,28192765,20.023
320,350,150,140,90,863,2406,51,24423400,20.018
340,370,123,116,79,942,2323,55,18895344,20.011
360,390,91,88,66,1008,2255,57,14373987,20.052
380,410,79,76,44,1052,2210,58,12830695,20.083
400,430,82,79,52,1104,2157,59,13410069,20.491
420,450,69,66,47,1151,2108,61,11426055,20.405
440,470,58,57,34,1185,2073,62,9549978,20.316
460,490,69,64,39,1224,2034,62,11547245,20.449
480,510,90,84,45,1269,1988,63,14154148,20.294
500,530,136,131,79,1348,1906,66,20393024,20.016
520,550,136,129,82,1430,1821,69,21110792,20.009
540,570,136,127,75,1505,1741,74,21796885,20.015
560,590,129,114,73,1578,1660,82,21119174,20.011
580,610,142,132,79,1657,1575,88,23967183,20.016
600,630,166,156,79,1736,1491,93,26576378,20.015
620,650,212,199,134,1870,1348,102,34109344,20.03
640,670,223,206,107,1977,1235,108,37119508,20.035
660,690,293,93,46,2023,1166,131,63196993,20.033
680,710,447,2,2,2025,1025,270,151017491,20.036
700,730,525,1,1,2026,813,481,190498465,20.056
720,750,481,1,1,2027,601,692,175502083,20.053
740,770,397,2,2,2029,392,899,147015870,20.049
760,790,311,51,35,2064,239,1017,87629770,20.018
780,810,239,159,120,2184,43,1093,49037958,20.026
800,816,43,32,32,2216,5,1099,9011367,20.039
