vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1086,42.958,553,1784.28,1653.46,130.82,471,31,31
1,2,2,1113,67.01,553,1679.53,1526.0,153.53,494,33,33
2,3,3,1113,49.724,588,1827.32,1685.23,142.09,457,34,34
3,4,4,1098,64.586,574,1775.79,1570.37,205.42,462,31,31
4,5,5,1079,36.236,562,1720.53,1545.8,174.73,453,32,32
5,6,6,1077,22.171,575,1787.52,1646.47,141.05,436,33,33
6,7,7,1102,18.685,569,1746.42,1638.85,107.57,463,35,35
7,8,8,1082,95.024,497,1586.76,1564.64,22.12,529,28,28
8,9,9,1038,113.064,510,1609.71,1524.4,85.31,474,27,27
9,10,10,1109,43.174,593,1842.98,1700.51,142.47,448,34,34
10,1,1,1098,20.548,554,1696.33,1613.08,83.25,472,36,36
11,2,2,1111,93.991,541,1665.85,1576.71,89.14,498,36,36
12,3,3,1108,54.669,572,1726.17,1521.35,204.82,470,33,33
13,4,4,1114,20.437,589,1739.02,1562.37,176.65,459,33,33
14,5,5,1089,42.174,501,1512.8,1430.55,82.25,522,33,33
15,6,6,1070,111.608,501,1528.17,1453.11,75.06,507,31,31
16,7,7,1124,88.837,553,1660.49,1509.1,151.39,509,31,31
17,8,8,1102,20.87,549,1677.36,1525.87,151.49,489,32,32
18,9,9,1083,93.744,526,1605.08,1435.08,170.0,501,28,28
19,10,10,1081,42.844,545,1596.7,1332.28,264.42,476,30,30
20,1,1,1119,23.03,544,1662.34,1521.14,141.2,511,32,32
21,2,2,1116,51.417,519,1550.73,1399.2,151.53,535,31,31
22,3,3,1094,69.402,535,1580.63,1397.81,182.82,495,32,32
23,4,4,1073,48.607,513,1592.87,1349.64,243.23,504,28,28
24,5,5,1123,30.666,537,1535.21,1401.72,133.49,514,36,36
25,6,6,1111,131.844,510,1502.41,1297.09,205.32,541,30,30
26,7,7,1108,88.337,470,1390.04,1240.52,149.52,580,29,29
27,8,8,937,75.704,432,1196.29,1094.5,101.79,445,30,30
28,9,9,981,56.632,431,1273.18,1199.01,74.17,492,29,29
29,10,10,1076,43.966,519,1541.34,1301.4,239.94,491,33,33
30,1,1,1131,53.268,530,1557.73,1304.58,253.15,539,31,31
31,2,2,939,40.64,437,1305.11,1075.82,229.29,454,24,24
32,3,3,1014,19.372,490,1408.84,1143.67,265.17,470,27,27
33,4,4,1100,89.494,528,1489.86,1185.75,304.11,504,34,34
34,5,5,993,41.364,431,1226.01,975.27,250.74,512,25,25
35,6,6,1021,28.835,478,1324.68,1058.0,266.68,487,28,28
36,7,7,1019,17.463,454,1293.71,1098.72,194.99,503,31,31
37,8,8,944,54.106,424,1142.0,923.03,218.97,460,30,30
38,9,9,925,40.469,415,1146.8,912.5,234.3,456,27,27
39,10,10,1104,36.303,557,1602.15,1330.53,271.62,479,34,34
40,1,1,1001,55.344,470,1276.97,998.51,278.46,467,32,32
41,2,2,1004,62.824,448,1193.77,936.16,257.61,498,29,29
42,3,3,1089,47.388,469,1316.48,1095.66,220.82,560,30,30
43,4,4,1116,59.127,485,1357.73,1094.56,263.17,571,30,30
44,5,5,955,41.803,468,1242.91,984.69,258.22,431,28,28
45,6,6,1030,28.835,505,1401.64,1061.58,340.06,467,29,29
46,7,7,1003,72.944,466,1321.27,1048.6,272.67,481,28,28
47,8,8,1075,55.32,505,1434.74,1225.28,209.46,506,32,32
48,9,9,1000,66.128,447,1203.25,982.05,221.2,497,28,28
49,10,10,1032,31.963,526,1458.0,1040.57,417.43,448,29,29
50,1,1,1026,51.214,516,1376.19,1088.56,287.63,444,33,33
51,2,2,1017,15.888,437,1257.64,908.06,349.58,532,24,24
52,3,3,1112,106.74,439,1220.13,993.71,226.42,613,30,30
53,4,4,1083,21.23,507,1332.17,1050.86,281.31,516,30,30
54,5,5,1089,65.767,524,1482.59,1139.56,343.03,509,28,28
55,6,6,1096,68.312,470,1280.98,970.96,310.02,566,30,30
56,7,7,1004,72.944,368,995.5,771.4,224.1,594,21,21
57,8,8,1039,58.542,468,1272.49,1000.16,272.33,511,30,30
58,9,9,1104,59.738,450,1222.78,932.98,289.8,594,30,30
59,10,10,1063,127.346,459,1308.74,992.96,315.78,550,27,27
60,1,1,1104,56.612,406,1087.19,809.19,278.0,652,23,23
61,2,2,1037,44.772,498,1308.41,993.53,314.88,481,29,29
62,3,3,1025,50.898,429,1189.4,971.74,217.66,544,26,26
63,4,4,1107,57.594,512,1419.24,1063.25,355.99,529,33,33
