vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,826,67,33,31,2,311,515,1018.84,973.39,45.45,439,3837689
1,2,2,820,48,31,29,2,283,537,884.25,850.66,33.59,467,3510045
2,3,3,814,58,35,31,4,270,544,850.32,759.91,90.41,458,3448630
3,4,4,815,50,34,30,4,298,517,914.55,833.74,80.81,445,3721062
4,5,5,818,51,31,27,4,295,523,951.79,870.17,81.62,455,3634689
5,6,6,819,56,33,28,5,237,582,727.41,622.4,105.01,504,3069051
6,7,7,812,45,35,28,7,315,497,994.66,824.89,169.77,425,3916045
7,8,8,823,49,34,27,7,294,529,902.41,719.79,182.62,463,3679514
8,9,9,804,62,34,32,2,295,509,903.57,882.51,21.06,427,3689901
9,10,10,813,49,31,29,2,276,537,847.61,804.48,43.13,465,3437336
10,1,1,825,45,34,28,6,306,519,991.72,876.33,115.39,453,3804158
11,2,2,819,44,31,27,4,291,528,877.51,835.39,42.12,460,3593141
12,3,3,815,44,33,30,3,304,511,944.25,910.59,33.66,441,3764980
13,4,4,813,47,31,25,6,252,561,777.98,690.58,87.4,493,3188048
14,5,5,814,46,30,25,5,242,572,713.13,640.04,73.09,504,3065774
15,6,6,822,49,31,27,4,274,548,818.56,741.44,77.12,470,3416562
16,7,7,817,46,32,27,5,284,533,830.59,733.0,97.59,459,3538836
17,8,8,809,40,31,26,5,280,529,886.63,781.2,105.43,467,3478884
18,9,9,803,46,28,25,3,264,539,817.85,732.15,85.7,471,3257480
19,10,10,831,43,32,29,3,304,527,959.7,886.2,73.5,455,3746576
20,1,1,821,44,32,27,5,306,515,946.95,888.17,58.78,441,3767350
21,2,2,812,41,30,25,5,254,558,798.94,710.41,88.53,492,3190418
22,3,3,819,46,34,27,7,309,510,975.59,838.58,137.01,438,3835319
23,4,4,819,46,33,27,6,278,541,847.51,738.67,108.84,471,3494918
24,5,5,817,42,30,26,4,259,558,804.27,725.31,78.96,492,3242353
25,6,6,834,33,30,25,5,301,533,940.37,820.63,119.74,471,3678607
26,7,7,825,35,28,24,4,255,570,794.45,692.31,102.14,512,3163997
27,8,8,813,47,37,30,7,334,479,997.09,881.57,115.52,403,4150206
28,9,9,810,39,30,25,5,275,535,862.57,739.86,122.71,475,3408545
29,10,10,826,35,24,21,3,263,563,873.36,795.54,77.82,505,3173477
30,1,1,817,40,37,28,9,311,506,945.67,820.07,125.6,436,3911305
31,2,2,768,30,26,22,4,256,512,804.72,697.42,107.3,458,3137576
32,3,3,819,38,32,26,6,229,590,629.88,567.28,62.6,526,2967551
33,4,4,823,38,27,22,5,222,601,681.38,598.77,82.61,543,2802822
34,5,5,819,40,26,24,2,216,603,664.22,635.98,28.24,537,2722096
35,6,6,807,30,25,20,5,239,568,777.53,654.94,122.59,518,2942593
36,7,7,823,35,27,20,7,236,587,696.64,603.23,93.41,527,2948240
37,8,8,818,35,31,26,5,250,568,732.5,660.06,72.44,504,3167274
38,9,9,812,33,31,25,6,278,534,872.09,714.02,158.07,476,3458110
39,10,10,807,35,29,26,3,280,527,899.8,831.06,68.74,467,3442076
40,1,1,826,39,28,22,6,245,581,734.69,670.67,64.02,517,3060127
41,2,2,825,27,22,18,4,183,642,531.76,472.43,59.33,594,2305709
42,3,3,817,37,26,22,4,227,590,678.86,615.65,63.21,530,2836353
43,4,4,822,30,28,20,8,253,569,778.06,613.07,164.99,519,3143223
44,5,5,814,29,20,16,4,156,658,444.46,385.65,58.81,610,1988452
45,6,6,821,24,22,17,5,191,630,584.15,487.82,96.33,588,2388805
46,7,7,819,27,25,20,5,238,581,699.51,609.22,90.29,535,2932206
47,8,8,804,32,24,18,6,214,590,651.39,543.8,107.59,536,2664514
48,9,9,829,29,29,21,8,262,567,801.28,623.62,177.66,517,3255110
49,10,10,824,32,26,20,6,245,579,776.99,649.98,127.01,525,3023319
50,1,1,755,28,23,18,5,217,538,686.29,576.36,109.93,488,2677271
51,2,2,824,24,21,17,4,207,617,678.17,587.56,90.61,573,2536593
52,3,3,824,32,31,24,7,289,535,880.41,733.45,146.96,475,3572367
53,4,4,830,23,23,17,6,189,641,572.49,467.89,104.6,599,2386435
54,5,5,815,37,30,24,6,268,547,797.4,713.46,83.94,485,3335836
55,6,6,825,25,26,20,6,212,613,619.15,511.7,107.45,567,2680548
56,7,7,813,24,23,17,6,202,611,602.54,526.89,75.65,567,2521466
57,8,8,801,24,25,19,6,230,571,723.81,601.12,122.69,525,2849110
58,9,9,822,36,27,23,4,278,544,885.61,760.08,125.53,480,3384494
59,10,10,824,32,29,22,7,273,551,890.66,734.88,155.78,491,3369367
60,1,1,821,27,29,21,8,287,534,937.77,789.11,148.66,486,3514785
61,2,2,825,30,27,21,6,226,599,668.93,588.62,80.31,545,2844370
62,3,3,818,28,24,18,6,214,604,626.53,537.24,89.29,558,2664514
63,4,4,826,28,25,19,6,233,593,697.27,606.79,90.48,545,2880271
64,5,5,817,32,24,19,5,207,610,635.07,579.31,55.76,558,2591805
65,6,6,818,26,21,18,3,187,631,579.02,547.76,31.26,585,2328853
66,7,7,819,24,24,18,6,202,617,585.92,516.15,69.77,571,2539870
67,8,8,828,28,31,22,9,283,545,868.95,697.43,171.52,493,3510045
68,9,9,816,24,23,17,6,217,599,672.23,545.26,126.97,557,2677271
69,10,10,811,18,23,16,7,215,596,631.85,473.28,158.57,560,2656497
70,1,1,805,26,24,18,6,228,577,721.65,574.9,146.75,531,2809932
71,2,2,821,32,26,21,5,228,593,679.27,621.73,57.54,539,2846740
72,3,3,805,24,22,17,5,226,579,689.29,569.57,119.72,535,2752350
73,4,4,826,28,27,19,8,241,585,758.47,646.67,111.8,539,3000175
74,5,5,814,18,22,16,6,216,598,687.0,553.83,133.17,564,2648480
75,6,6,811,19,18,14,4,141,670,427.27,355.37,71.9,636,1795839
76,7,7,773,19,16,13,3,128,645,377.25,307.19,70.06,611,1624000
77,8,8,820,18,19,14,5,168,652,499.17,409.27,89.9,618,2094692
78,9,9,822,16,15,11,4,166,656,524.78,378.34,146.44,626,2000302
79,10,10,821,27,23,20,3,217,604,693.94,599.95,93.99,552,2677271
80,1,1,833,31,27,21,6,278,555,919.46,772.82,146.64,503,3384494
81,2,2,814,20,26,17,9,238,576,741.55,516.84,224.71,538,2950610
82,3,3,819,22,19,16,3,207,612,678.78,639.75,39.03,572,2499785
83,4,4,826,27,23,19,4,206,620,654.84,572.45,82.39,572,2563014
84,5,5,806,24,18,15,3,164,642,517.94,459.71,58.23,602,2034740
85,6,6,816,17,16,11,5,133,683,403.71,298.02,105.69,651,1675935
86,7,7,816,18,12,10,2,131,685,446.09,407.82,38.27,655,1581545
87,8,8,821,25,21,17,4,191,630,598.55,511.63,86.92,584,2370401
88,9,9,830,20,19,15,4,201,629,658.16,539.4,118.76,593,2437463
89,10,10,817,19,20,16,4,197,620,631.13,535.51,95.62,584,2414319
90,1,1,794,14,14,10,4,133,661,425.33,352.93,72.4,635,1639127
91,2,2,822,24,25,19,6,215,607,632.29,551.42,80.87,561,2693305
92,3,3,824,21,26,19,7,237,587,761.97,608.12,153.85,547,2940223
93,4,4,790,14,16,12,4,167,623,541.0,467.73,73.27,595,2029093
94,5,5,835,19,17,14,3,200,635,673.83,547.9,125.93,597,2390268
95,6,6,795,19,21,17,4,225,570,732.25,637.53,94.72,532,2723559
96,7,7,828,16,19,13,6,192,636,596.93,474.15,122.78,606,2343980
97,8,8,804,18,18,14,4,182,622,580.79,471.96,108.83,586,2221706
98,9,9,818,14,14,12,2,138,680,440.77,396.57,44.2,652,1691062
99,10,10,806,14,14,10,4,133,673,411.86,318.25,93.61,647,1639127
100,1,1,810,18,17,14,3,119,691,259.33,230.76,28.57,657,1548921
101,2,2,816,13,13,9,4,101,715,273.58,213.92,59.66,689,1288339
102,3,3,754,16,14,11,3,125,629,379.95,336.21,43.74,603,1556031
103,4,4,824,17,19,15,4,171,653,516.74,456.24,60.5,619,2125853
104,5,5,786,11,15,11,4,133,653,389.03,334.18,54.85,631,1657531
105,6,6,819,16,15,11,4,130,689,378.35,317.89,60.46,657,1626370
