vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1111,45.174,35,33,539,1956.26,1897.37,58.89,494,39,39
1,2,2,1103,66.614,38,36,503,1753.24,1745.08,8.16,520,40,40
2,3,3,1110,47.972,35,33,510,1836.24,1761.4,74.84,526,37,37
3,4,4,1048,57.594,31,29,467,1690.14,1625.06,65.08,495,43,43
4,5,5,1058,51.024,32,30,434,1513.64,1441.99,71.65,554,35,35
5,6,6,1097,27.639,35,32,471,1677.47,1579.78,97.69,550,38,38
6,7,7,1087,62.956,38,36,507,1802.15,1781.04,21.11,492,44,44
7,8,8,1086,95.024,34,31,432,1504.8,1451.37,53.43,584,35,35
8,9,9,1081,113.064,35,33,430,1491.33,1477.64,13.69,577,37,37
9,10,10,1034,51.708,27,26,429,1567.95,1498.06,69.89,531,37,37
10,1,1,978,48.397,32,30,412,1437.76,1356.11,81.65,504,31,31
11,2,2,1006,15.261,32,29,421,1479.75,1394.12,85.63,511,37,37
12,3,3,1100,83.373,33,32,438,1544.86,1520.93,23.93,588,37,37
13,4,4,1093,86.848,35,32,430,1514.5,1464.79,49.71,587,38,38
14,5,5,1081,36.008,41,34,476,1633.94,1513.43,120.51,519,43,43
15,6,6,1025,25.564,29,26,383,1353.25,1238.36,114.89,578,32,32
16,7,7,1086,54.259,34,31,415,1427.36,1380.52,46.84,589,41,41
17,8,8,951,75.886,37,32,381,1274.71,1202.59,72.12,498,36,36
18,9,9,1104,50.128,33,26,395,1381.77,1211.74,170.03,641,34,34
19,10,10,983,30.253,30,27,393,1394.33,1304.23,90.1,518,36,36
20,1,1,959,20.359,29,25,328,1102.99,997.39,105.6,571,30,30
21,2,2,941,42.694,29,25,347,1214.36,1119.94,94.42,532,31,31
22,3,3,942,40.964,30,24,347,1170.83,1044.12,126.71,537,29,29
23,4,4,985,46.81,34,30,400,1354.73,1238.93,115.8,515,35,35
24,5,5,1052,41.29,34,29,366,1247.28,1092.69,154.59,620,33,33
25,6,6,1071,51.867,27,23,338,1150.4,1078.32,72.08,681,26,26
26,7,7,1049,50.872,39,33,411,1373.63,1282.22,91.41,568,35,35
27,8,8,970,83.132,30,25,339,1171.22,1092.87,78.35,571,30,30
28,9,9,962,113.064,28,25,303,1032.11,950.56,81.55,593,33,33
29,10,10,960,40.572,36,30,412,1414.82,1259.07,155.75,476,36,36
30,1,1,980,55.344,29,26,352,1235.2,1130.7,104.5,568,30,30
31,2,2,982,36.196,26,19,257,835.31,704.29,131.02,677,24,24
32,3,3,1054,57.262,29,21,275,863.63,742.12,121.51,731,24,24
33,4,4,992,55.344,24,19,273,918.18,795.65,122.53,671,24,24
34,5,5,1041,50.381,39,29,365,1144.07,986.85,157.22,606,35,35
35,6,6,1068,55.162,32,24,327,1096.14,949.63,146.51,679,31,31
36,7,7,1130,61.51,34,27,351,1168.32,1032.12,136.2,713,33,33
37,8,8,1066,56.67,33,28,336,1131.51,1032.66,98.85,658,36,36
38,9,9,939,102.278,26,23,261,854.88,820.41,34.47,628,25,25
39,10,10,1079,132.794,36,29,335,1056.66,945.7,110.96,676,34,34
40,1,1,1044,77.46,44,31,360,1029.76,870.89,158.87,610,37,37
41,2,2,984,17.904,37,28,334,1033.26,821.38,211.88,580,35,35
42,3,3,1041,52.739,20,16,213,710.21,649.2,61.01,786,21,21
43,4,4,955,38.588,36,30,336,1106.19,961.67,144.52,547,36,36
44,5,5,1057,101.348,20,16,181,557.02,492.8,64.22,834,21,21
45,6,6,1132,29.195,33,25,330,1090.53,921.82,168.71,748,27,27
46,7,7,1055,101.981,22,17,216,707.63,622.07,85.56,797,21,21
47,8,8,1052,77.375,40,31,375,1205.03,998.07,206.96,603,37,37
48,9,9,1057,60.834,21,17,216,703.14,613.1,90.04,797,22,22
49,10,10,1024,32.767,42,33,377,1196.05,1005.8,190.25,567,40,40
50,1,1,954,36.024,22,19,227,779.18,674.68,104.5,685,21,21
51,2,2,958,43.504,30,25,273,852.28,740.89,111.39,623,31,31
52,3,3,1082,50.532,24,19,237,789.61,667.68,121.93,799,23,23
53,4,4,1037,93.824,17,13,167,512.18,440.13,72.05,834,18,18
54,5,5,1073,51.024,26,18,246,812.37,621.28,191.09,783,22,22
55,6,6,1046,69.802,33,26,325,1089.71,905.44,184.27,651,35,35
56,7,7,1114,67.684,31,23,281,892.27,714.78,177.49,777,28,28
57,8,8,1074,86.134,17,13,177,580.9,505.42,75.48,863,17,17
58,9,9,1118,50.301,41,27,349,1091.76,854.63,237.13,699,35,35
59,10,10,1068,67.064,30,26,264,849.02,754.69,94.33,746,29,29
60,1,1,1010,97.134,27,23,269,904.92,807.82,97.1,687,27,27
61,2,2,991,75.278,35,24,272,780.76,611.08,169.68,655,32,32
62,3,3,984,68.628,26,22,237,772.15,668.34,103.81,691,28,28
63,4,4,1046,55.344,23,18,205,653.65,514.3,139.35,789,26,26
64,5,5,998,59.558,26,22,256,819.92,710.3,109.62,684,29,29
65,6,6,1031,128.296,35,27,281,837.38,725.52,111.86,680,35,35
66,7,7,999,78.174,36,25,270,798.29,611.38,186.91,665,32,32
67,8,8,1054,44.598,29,21,292,943.24,739.47,203.77,710,26,26
68,9,9,983,113.064,17,15,164,532.25,493.98,38.27,781,19,19
69,10,10,994,67.064,28,20,242,753.52,580.38,173.14,700,26,26
70,1,1,1008,93.739,30,21,233,700.69,541.28,159.41,723,26,26
71,2,2,991,50.634,33,24,280,831.97,609.56,222.41,647,32,32
72,3,3,997,120.258,25,20,205,627.45,509.48,117.97,730,31,31
73,4,4,997,57.594,18,13,157,473.91,363.76,110.15,804,18,18
74,5,5,1049,82.402,21,16,178,489.87,412.0,77.87,831,20,20
75,6,6,1000,81.574,24,17,212,683.31,543.64,139.67,740,24,24
76,7,7,993,47.152,22,15,182,544.73,438.75,105.98,777,17,17
77,8,8,904,91.213,19,15,174,565.54,446.9,118.64,690,20,20
