horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
0,60,R1,B1,False,,False,135400
0,60,R2,B2,True,23.0,False,137350
0,60,R3,B3,True,26.0,False,137350
0,60,R4,B4,False,,False,134050
0,60,R5,B5,False,,False,129000
0,60,R6,B6,True,25.0,False,137250
0,60,R7,B7,False,,False,137250
0,60,R8,B8,True,29.0,False,137250
0,60,R9,B9,True,30.0,False,134050
0,60,R10,B10,False,,False,137350
0,60,R11,B11,True,33.0,False,268100
0,60,R12,B12,False,,False,136300
0,60,R13,B13,False,,False,137250
0,60,R14,B14,False,,False,135400
0,60,R15,B15,False,,False,137150
0,60,R16,B16,True,38.0,False,134050
0,60,R17,B17,False,,False,129100
0,60,R18,B18,False,,False,136250
0,60,R19,B19,True,41.0,False,134050
0,60,R20,B20,True,44.0,False,135400
0,60,R21,B21,False,,False,129100
0,60,R22,B22,True,49.0,False,135400
0,60,R23,B23,True,50.0,False,134050
0,60,R24,B24,False,,False,135400
0,60,R25,B25,False,,False,134500
0,60,R26,B26,True,53.0,False,137350
0,60,R27,B27,True,54.0,False,134050
0,60,R28,B28,False,,False,137350
0,60,R29,B29,True,55.0,False,274500
0,60,R30,B30,True,57.0,False,137350
0,60,R31,B31,False,,False,136250
0,60,R32,B32,True,60.0,False,137250
20,80,R1,B1,False,,False,140280
20,80,R2,B2,True,23.0,True,141311
20,80,R3,B3,True,26.0,True,141358
20,80,R4,B4,False,,False,138263
20,80,R5,B5,False,,False,133682
20,80,R6,B6,True,25.0,True,141252
20,80,R7,B7,False,,False,141350
20,80,R8,B8,True,29.0,True,141252
20,80,R9,B9,True,30.0,True,138263
20,80,R10,B10,False,,False,143825
20,80,R11,B11,True,33.0,True,276527
20,80,R12,B12,False,,False,142115
20,80,R13,B13,False,,False,141159
20,80,R14,B14,False,,False,143784
20,80,R15,B15,False,,False,141147
20,80,R16,B16,True,38.0,True,138263
20,80,R17,B17,False,,False,135815
20,80,R18,B18,False,,False,140608
20,80,R19,B19,True,41.0,False,138263
20,80,R20,B20,True,44.0,False,143784
20,80,R21,B21,False,,False,135815
