vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,start_time,end_time,start_time_hhmm,end_time_hhmm,duration_min,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Stay,1,1,1,1,0,660,05:40,16:40,660,0,0.0,660,0.0,160.0,160.0,0,B2042,parking_charging,Position,Pickup
0,1,Pickup,1,1,1,1,660,663,16:40,16:43,3,0,0.0,2,0.0,160.0,160.0,1,B2042,pickup_service,Pickup,Pickup
0,2,Movement,1,3,1,3,663,669,16:43,16:49,6,6,9.61,0,0.0,160.0,150.39,1,B2042,passenger_flight,Position,Delivery
0,3,Delivery,3,3,3,3,669,672,16:49,16:52,3,0,0.0,2,8.534,150.39,158.924,0,B2042,delivery_service,Delivery,Delivery
0,4,Stay,3,3,3,3,672,682,16:52,17:02,10,0,0.0,10,1.076,158.924,160.0,0,B2284,parking_charging,Position,Pickup
0,5,Pickup,3,3,3,3,682,685,17:02,17:05,3,0,0.0,2,0.0,160.0,160.0,3,B2284,pickup_service,Pickup,Pickup
0,6,Movement,3,1,3,1,685,691,17:05,17:11,6,6,9.61,0,0.0,160.0,150.39,3,B2284,passenger_flight,Position,Delivery
0,7,Delivery,1,1,1,1,691,694,17:11,17:14,3,0,0.0,2,8.534,150.39,158.924,0,B2284,delivery_service,Delivery,Delivery
0,8,Pickup,1,1,1,1,694,697,17:14,17:17,3,0,0.0,2,1.076,158.924,160.0,2,B2304,pickup_service,Pickup,Pickup
0,9,Movement,1,3,1,3,697,703,17:17,17:23,6,6,9.61,0,0.0,160.0,150.39,2,B2304,passenger_flight,Position,Delivery
0,10,Delivery,3,3,3,3,703,706,17:23,17:26,3,0,0.0,2,8.534,150.39,158.924,0,B2304,delivery_service,Delivery,Delivery
0,11,Pickup,3,3,3,3,706,709,17:26,17:29,3,0,0.0,2,1.076,158.924,160.0,1,B2444,pickup_service,Pickup,Pickup
0,12,Movement,3,1,3,1,709,715,17:29,17:35,6,6,9.61,0,0.0,160.0,150.39,1,B2444,passenger_flight,Position,Delivery
0,13,Delivery,1,1,1,1,715,718,17:35,17:38,3,0,0.0,2,8.534,150.39,158.924,0,B2444,delivery_service,Delivery,Delivery
0,14,Pickup,1,1,1,1,718,721,17:38,17:41,3,0,0.0,2,1.076,158.924,160.0,1,B2574,pickup_service,Pickup,Pickup
0,15,Movement,1,3,1,3,721,727,17:41,17:47,6,6,9.61,0,0.0,160.0,150.39,1,B2574,passenger_flight,Position,Delivery
0,16,Delivery,3,3,3,3,727,730,17:47,17:50,3,0,0.0,2,8.534,150.39,158.924,0,B2574,delivery_service,Delivery,Delivery
0,17,Pickup,3,3,3,3,730,733,17:50,17:53,3,0,0.0,2,1.076,158.924,160.0,4,B2755,pickup_service,Pickup,Pickup
0,18,Movement,3,4,3,4,733,740,17:53,18:00,7,7,12.6,0,0.0,160.0,147.4,4,B2755,passenger_flight,Position,Delivery
0,19,Delivery,4,4,4,4,740,743,18:00,18:03,3,0,0.0,2,8.534,147.4,155.934,0,B2755,delivery_service,Delivery,Delivery
0,20,Stay,4,4,4,4,743,749,18:03,18:09,6,0,0.0,6,4.066,155.934,160.0,0,B2980,parking_charging,Position,Pickup
0,21,Pickup,4,4,4,4,749,752,18:09,18:12,3,0,0.0,2,0.0,160.0,160.0,4,B2980,pickup_service,Pickup,Pickup
0,22,Movement,4,3,4,3,752,759,18:12,18:19,7,7,12.6,0,0.0,160.0,147.4,4,B2980,passenger_flight,Position,Delivery
0,23,Delivery,3,3,3,3,759,762,18:19,18:22,3,0,0.0,2,8.534,147.4,155.934,0,B2980,delivery_service,Delivery,Delivery
0,24,Movement,3,1,3,1,762,768,18:22,18:28,6,6,9.61,0,0.0,155.934,146.324,0,B3068,empty_repositioning,Position,Pickup
0,25,Pickup,1,1,1,1,768,771,18:28,18:31,3,0,0.0,2,8.534,146.324,154.858,1,B3068,pickup_service,Pickup,Pickup
0,26,Movement,1,3,1,3,771,777,18:31,18:37,6,6,9.61,0,0.0,154.858,145.248,1,B3157,passenger_flight,Position,Pickup
0,27,Pickup,3,3,3,3,777,780,18:37,18:40,3,0,0.0,2,8.534,145.248,153.782,3,B3157,pickup_service,Pickup,Pickup
0,28,Stay,3,3,3,3,780,781,18:40,18:41,1,0,0.0,1,4.267,153.782,158.049,3,B3068,parking_charging,Position,Movement
0,29,Movement,3,2,3,2,781,784,18:41,18:44,3,3,4.08,0,0.0,158.049,153.969,3,B3068,passenger_flight,Position,Delivery
0,30,Delivery,2,2,2,2,784,787,18:44,18:47,3,0,0.0,2,6.031,153.969,160.0,2,B3068,delivery_service,Delivery,Delivery
0,31,Stay,2,2,2,2,787,790,18:47,18:50,3,0,0.0,3,0.0,160.0,160.0,2,B3157,parking_charging,Position,Movement
0,32,Movement,2,4,2,4,790,796,18:50,18:56,6,6,16.13,0,0.0,160.0,143.87,2,B3157,passenger_flight,Position,Delivery
0,33,Delivery,4,4,4,4,796,799,18:56,18:59,3,0,0.0,2,8.534,143.87,152.404,0,B3157,delivery_service,Delivery,Delivery
0,34,Movement,4,1,4,1,799,803,18:59,19:03,4,4,4.98,0,0.0,152.404,147.424,0,,return_to_depot,Position,Depot
1,0,Stay,2,2,2,2,0,660,05:40,16:40,660,0,0.0,660,0.0,160.0,160.0,0,B2067,parking_charging,Position,Pickup
1,1,Pickup,2,2,2,2,660,663,16:40,16:43,3,0,0.0,2,0.0,160.0,160.0,1,B2067,pickup_service,Pickup,Pickup
1,2,Pickup,2,2,2,2,663,666,16:43,16:46,3,0,0.0,2,0.0,160.0,160.0,4,B2054,pickup_service,Pickup,Pickup
1,3,Movement,2,5,2,5,666,674,16:46,16:54,8,8,27.57,0,0.0,160.0,132.43,4,B2054,passenger_flight,Position,Delivery
1,4,Delivery,5,5,5,5,674,677,16:54,16:57,3,0,0.0,2,8.534,132.43,140.964,1,B2054,delivery_service,Delivery,Delivery
1,5,Delivery,5,5,5,5,677,680,16:57,17:00,3,0,0.0,2,8.534,140.964,149.498,0,B2067,delivery_service,Delivery,Delivery
1,6,Movement,5,1,5,1,680,688,17:00,17:08,8,8,14.88,0,0.0,149.498,134.618,0,B2291,empty_repositioning,Position,Pickup
1,7,Pickup,1,1,1,1,688,691,17:08,17:11,3,0,0.0,2,8.534,134.618,143.152,1,B2291,pickup_service,Pickup,Pickup
1,8,Stay,1,1,1,1,691,692,17:11,17:12,1,0,0.0,1,4.267,143.152,147.419,1,B2394,parking_charging,Position,Pickup
1,9,Pickup,1,1,1,1,692,695,17:12,17:15,3,0,0.0,2,8.534,147.419,155.953,3,B2394,pickup_service,Pickup,Pickup
1,10,Stay,1,1,1,1,695,696,17:15,17:16,1,0,0.0,1,4.047,155.953,160.0,3,B2291,parking_charging,Position,Movement
1,11,Movement,1,2,1,2,696,703,17:16,17:23,7,7,13.61,0,0.0,160.0,146.39,3,B2291,passenger_flight,Position,Delivery
1,12,Delivery,2,2,2,2,703,706,17:23,17:26,3,0,0.0,2,8.534,146.39,154.924,2,B2291,delivery_service,Delivery,Delivery
1,13,Stay,2,2,2,2,706,709,17:26,17:29,3,0,0.0,3,5.076,154.924,160.0,2,B2394,parking_charging,Position,Delivery
1,14,Delivery,2,2,2,2,709,712,17:29,17:32,3,0,0.0,2,0.0,160.0,160.0,0,B2394,delivery_service,Delivery,Delivery
1,15,Pickup,2,2,2,2,712,715,17:32,17:35,3,0,0.0,2,0.0,160.0,160.0,3,B2492,pickup_service,Pickup,Pickup
1,16,Movement,2,4,2,4,715,721,17:35,17:41,6,6,16.13,0,0.0,160.0,143.87,3,B2492,passenger_flight,Position,Delivery
1,17,Delivery,4,4,4,4,721,724,17:41,17:44,3,0,0.0,2,8.534,143.87,152.404,0,B2492,delivery_service,Delivery,Delivery
1,18,Movement,4,2,4,2,724,730,17:44,17:50,6,6,16.13,0,0.0,152.404,136.274,0,B2688,empty_repositioning,Position,Pickup
1,19,Pickup,2,2,2,2,730,733,17:50,17:53,3,0,0.0,2,8.534,136.274,144.808,1,B2688,pickup_service,Pickup,Pickup
1,20,Movement,2,4,2,4,733,739,17:53,17:59,6,6,16.13,0,0.0,144.808,128.678,1,B2688,passenger_flight,Position,Delivery
1,21,Delivery,4,4,4,4,739,742,17:59,18:02,3,0,0.0,2,8.534,128.678,137.212,0,B2688,delivery_service,Delivery,Delivery
1,22,Pickup,4,4,4,4,742,745,18:02,18:05,3,0,0.0,2,8.534,137.212,145.746,1,B2888,pickup_service,Pickup,Pickup
1,23,Pickup,4,4,4,4,745,748,18:05,18:08,3,0,0.0,2,8.534,145.746,154.28,4,B2917,pickup_service,Pickup,Pickup
1,24,Movement,4,3,4,3,748,755,18:08,18:15,7,7,12.6,0,0.0,154.28,141.68,4,B2888,passenger_flight,Position,Delivery
1,25,Delivery,3,3,3,3,755,758,18:15,18:18,3,0,0.0,2,8.534,141.68,150.214,3,B2888,delivery_service,Delivery,Delivery
1,26,Delivery,3,3,3,3,758,761,18:18,18:21,3,0,0.0,2,8.534,150.214,158.748,0,B2917,delivery_service,Delivery,Delivery
1,27,Movement,3,2,3,2,761,764,18:21,18:24,3,3,4.08,0,0.0,158.748,154.668,0,B3050,empty_repositioning,Position,Pickup
1,28,Pickup,2,2,2,2,764,767,18:24,18:27,3,0,0.0,2,5.332,154.668,160.0,2,B3050,pickup_service,Pickup,Pickup
1,29,Stay,2,2,2,2,767,770,18:27,18:30,3,0,0.0,3,0.0,160.0,160.0,2,B3114,parking_charging,Position,Pickup
1,30,Pickup,2,2,2,2,770,773,18:30,18:33,3,0,0.0,2,0.0,160.0,160.0,4,B3114,pickup_service,Pickup,Pickup
1,31,Movement,2,5,2,5,773,781,18:33,18:41,8,8,27.57,0,0.0,160.0,132.43,4,B3050,passenger_flight,Position,Delivery
1,32,Delivery,5,5,5,5,781,784,18:41,18:44,3,0,0.0,2,8.534,132.43,140.964,2,B3050,delivery_service,Delivery,Delivery
