vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,747,33,31,27,4,300,447,974.63,921.77,52.86,389,3686624
1,2,2,816,34,30,25,5,280,536,941.93,826.31,115.62,478,3460480
2,3,3,818,37,33,27,6,267,551,807.52,703.53,103.99,489,3380661
3,4,4,757,30,26,23,3,264,493,825.49,791.1,34.39,445,3220672
4,5,5,766,34,34,27,7,302,464,942.09,824.79,117.3,400,3762610
5,6,6,820,37,30,24,6,244,576,690.75,617.9,72.85,520,3086548
6,7,7,823,35,29,25,4,222,601,679.06,588.02,91.04,541,2839630
7,8,8,822,35,31,26,5,246,576,756.0,678.66,77.34,516,3125726
8,9,9,807,26,26,22,4,260,547,842.53,742.31,100.22,497,3179124
9,10,10,827,34,29,25,4,286,541,913.78,808.52,105.26,479,3504398
10,1,1,808,35,30,24,6,267,541,817.14,729.44,87.7,481,3325449
11,2,2,797,23,24,18,6,201,596,603.03,486.05,116.98,552,2529483
12,3,3,811,32,28,25,3,229,582,676.21,618.14,58.07,524,2893935
13,4,4,816,35,30,26,4,253,563,800.04,700.96,99.08,499,3180031
14,5,5,827,26,30,25,5,296,531,957.1,819.91,137.19,479,3626672
15,6,6,827,25,27,22,5,235,592,712.62,574.78,137.84,542,2937853
16,7,7,764,23,25,19,6,226,538,694.72,571.44,123.28,492,2807562
17,8,8,824,26,28,22,6,230,594,670.48,582.75,87.73,546,2904322
18,9,9,834,18,19,16,3,203,631,683.1,578.44,104.66,595,2458237
19,10,10,824,30,28,25,3,272,552,877.36,778.02,99.34,496,3340576
20,1,1,821,29,28,24,4,257,564,797.62,706.85,90.77,508,3184771
21,2,2,765,18,18,16,2,156,609,453.91,391.27,62.64,573,1951644
22,3,3,818,24,27,20,7,228,590,676.21,567.09,109.12,544,2865144
23,4,4,815,27,27,24,3,235,580,718.86,658.62,60.24,526,2937853
24,5,5,816,27,26,21,5,199,617,569.22,504.24,64.98,565,2545517
25,6,6,823,22,22,18,4,189,634,533.78,443.36,90.42,596,2368031
26,7,7,763,21,22,16,6,201,562,612.38,508.41,103.97,524,2492675
27,8,8,802,18,17,12,5,175,627,573.61,499.67,73.94,593,2130593
28,9,9,825,21,20,14,6,214,611,707.28,558.5,148.78,577,2590898
29,10,10,829,19,22,17,5,235,594,755.02,652.65,102.37,556,2845833
30,1,1,719,14,17,12,5,175,544,584.45,475.64,108.81,516,2130593
31,2,2,816,14,19,14,5,158,658,481.72,370.12,111.6,630,1990822
32,3,3,819,18,16,13,3,150,669,455.81,418.73,37.08,635,1852514
33,4,4,740,15,18,14,4,172,568,526.17,452.52,73.65,540,2117836
34,5,5,819,25,24,20,4,207,612,639.16,572.46,66.7,564,2591805
35,6,6,819,15,17,13,4,148,671,456.43,370.63,85.8,643,1850144
36,7,7,826,22,21,17,4,173,653,551.88,487.19,64.69,609,2183435
37,8,8,840,11,16,11,5,159,681,504.43,341.14,163.29,659,1945997
38,9,9,829,19,18,14,4,152,677,439.77,341.48,98.29,641,1910096
39,10,10,778,13,14,11,3,130,648,381.34,321.49,59.85,622,1607966
40,1,1,766,16,15,11,4,139,627,436.0,376.08,59.92,595,1719853
41,2,2,814,22,23,18,5,194,620,580.34,469.09,111.25,578,2438370
42,3,3,819,12,14,12,2,112,707,304.99,265.97,39.02,683,1421000
43,4,4,816,17,18,14,4,146,670,422.36,364.38,57.98,638,1847774
