vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,824,37,31,28,3,310,514,1032.4,977.34,55.06,450,3790494
1,2,2,816,38,25,22,3,216,600,705.19,654.33,50.86,544,2703692
2,3,3,812,31,30,26,4,278,534,907.37,815.14,92.23,480,3439706
3,4,4,761,27,24,21,3,241,520,789.4,719.07,70.33,474,2944963
4,5,5,784,28,23,19,4,183,601,569.03,487.43,81.6,555,2324113
5,6,6,826,31,29,26,3,248,578,791.69,751.46,40.23,518,3109692
6,7,7,823,33,28,24,4,231,592,717.6,643.64,73.96,532,2914709
7,8,8,805,27,26,23,3,231,574,741.75,680.17,61.58,524,2877901
8,9,9,811,29,27,24,3,246,565,805.28,703.03,102.25,511,3052110
9,10,10,823,37,32,26,6,309,514,983.4,846.24,137.16,450,3798511
10,1,1,818,31,30,26,4,272,546,820.47,768.51,51.96,486,3377384
11,2,2,813,21,25,20,5,234,579,736.84,634.8,102.04,537,2890658
12,3,3,820,26,28,23,5,217,603,625.57,509.91,115.66,553,2769291
13,4,4,815,24,23,20,3,256,559,842.51,773.0,69.51,515,3082364
14,5,5,783,16,14,14,0,148,635,481.07,481.07,0.0,605,1794932
15,6,6,783,22,17,17,0,135,648,388.48,388.48,0.0,606,1715113
16,7,7,762,25,20,18,2,164,598,497.5,441.87,55.63,554,2071548
17,8,8,814,26,23,20,3,209,605,677.19,580.63,96.56,555,2594175
18,9,9,751,22,16,15,1,160,591,528.2,466.16,62.04,551,1956384
19,10,10,749,27,22,22,0,178,571,536.83,536.83,0.0,517,2253774
20,1,1,818,23,20,17,3,151,667,382.18,344.2,37.98,625,1936517
21,2,2,808,17,14,12,2,127,681,406.47,355.51,50.96,653,1576805
22,3,3,814,15,15,14,1,123,691,354.36,330.43,23.93,661,1553661
23,4,4,799,18,18,14,4,200,599,670.22,608.34,61.88,567,2408672
24,5,5,825,21,19,14,5,160,665,465.11,375.04,90.07,629,2011596
25,6,6,814,17,18,15,3,154,660,479.79,428.39,51.4,626,1930870
26,7,7,739,5,8,5,3,87,652,295.85,190.54,105.31,642,1050901
27,8,8,806,13,13,10,3,106,700,304.23,207.84,96.39,674,1340274
28,9,9,821,17,15,12,3,184,637,656.89,559.87,97.02,605,2187268
29,10,10,732,11,14,11,3,146,586,497.22,412.74,84.48,564,1774158
30,1,1,810,9,11,7,4,95,715,295.03,216.06,78.97,697,1189209
31,2,2,824,25,19,17,2,164,660,482.74,443.22,39.52,614,2053144
32,3,3,824,17,15,14,1,139,685,432.56,397.39,35.17,651,1719853
33,4,4,805,13,12,11,1,102,703,309.78,282.21,27.57,677,1280322
34,5,5,733,19,15,14,1,132,601,397.2,373.27,23.93,567,1647144
35,6,6,755,6,9,6,3,93,662,307.27,237.4,69.87,650,1131627
36,7,7,828,24,20,17,3,170,658,510.46,469.16,41.3,612,2133870
37,8,8,740,11,12,10,2,109,631,361.66,286.3,75.36,609,1353031
38,9,9,821,17,19,15,4,173,648,517.39,417.68,99.71,616,2146627
39,10,10,764,16,13,12,1,112,652,339.94,306.42,33.52,622,1402596
40,1,1,818,15,12,11,1,90,728,261.25,237.32,23.93,700,1155678
41,2,2,771,14,11,9,2,110,661,346.34,275.35,70.99,637,1345014
42,3,3,819,10,12,9,3,97,722,276.12,217.89,58.23,702,1228387
43,4,4,593,6,6,5,1,74,519,249.19,237.74,11.45,507,879062
44,5,5,819,14,14,13,1,127,692,395.34,391.26,4.08,664,1576805
45,6,6,775,11,10,8,2,90,685,280.63,244.48,36.15,665,1118870
46,7,7,825,14,14,12,2,114,711,317.2,297.39,19.81,683,1441774
47,8,8,808,14,15,13,2,120,688,360.89,314.76,46.13,660,1522500
48,9,9,754,5,6,4,2,89,665,316.34,222.52,93.82,655,1034867
49,10,10,769,18,20,17,3,193,576,637.57,549.75,87.82,540,2372771
50,1,1,810,7,10,7,3,92,718,299.44,261.46,37.98,704,1139644
51,2,2,717,7,6,4,2,43,674,111.21,72.19,39.02,662,557065
