horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.006
20,50,23,23,15,15,3305,0,3277142,20.064
40,70,27,27,13,28,3292,0,3549018,20.009
60,90,33,33,20,48,3272,0,4143798,20.009
80,110,37,37,21,69,3251,0,4748058,20.007
100,130,44,43,25,94,3226,0,5752606,20.25
120,150,75,73,23,117,3202,1,10160592,20.228
140,170,133,132,81,198,3120,2,16756723,20.019
160,190,116,114,74,272,3044,4,17876673,20.021
180,210,102,100,70,342,2972,6,15430421,20.015
200,230,82,79,48,390,2922,8,10885316,20.012
220,250,75,74,44,434,2877,9,10305759,20.343
240,270,116,113,44,478,2833,9,19959044,20.016
260,290,185,180,115,593,2713,14,29712277,20.025
280,310,177,177,105,698,2608,14,23864045,20.026
300,330,171,171,106,804,2502,14,21383723,20.026
320,350,149,147,89,893,2412,15,19136299,20.021
340,370,129,126,85,978,2325,17,16745633,20.017
360,390,93,92,65,1043,2259,18,10951218,21.323
380,410,83,80,46,1089,2212,19,10873424,20.195
400,430,84,83,51,1140,2161,19,10470252,21.085
420,450,73,71,49,1189,2111,20,9489946,21.145
440,470,61,59,35,1224,2075,21,8236018,20.472
460,490,71,66,38,1262,2035,23,10523007,20.212
480,510,91,89,47,1309,1987,24,12150637,20.012
500,530,135,132,76,1385,1910,25,14562804,20.017
520,550,140,138,93,1478,1815,27,15967646,20.016
540,570,130,130,74,1552,1741,27,14080182,20.018
560,590,129,129,85,1637,1656,27,15146532,20.019
580,610,138,138,80,1717,1576,27,17345018,20.024
600,630,167,166,84,1801,1491,28,22409014,20.023
620,650,212,210,134,1935,1357,28,30439267,20.028
640,670,232,228,116,2051,1237,32,33869899,20.036
660,690,295,283,150,2201,1084,35,46031628,20.042
680,710,365,319,170,2371,901,48,57320530,20.052
700,730,401,319,191,2562,679,79,62078146,20.036
720,750,347,282,178,2740,469,111,59709498,20.029
740,770,265,216,132,2872,315,133,41753450,20.027
760,790,234,204,121,2993,166,161,35641653,20.021
780,810,166,156,117,3110,42,168,26064841,20.028
800,816,42,34,34,3144,6,170,12232700,20.142
