vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1094,45.565,561,1800.33,1675.34,124.99,469,32,32
1,2,2,1086,52.859,558,1744.68,1638.25,106.43,468,30,30
2,3,3,1099,70.608,586,1825.51,1709.45,116.06,451,31,31
3,4,4,1080,36.031,552,1732.74,1625.9,106.84,464,32,32
4,5,5,1105,31.866,553,1730.29,1648.42,81.87,492,30,30
5,6,6,1131,25.306,609,1886.67,1757.42,129.25,450,36,36
6,7,7,1088,72.944,540,1657.26,1582.17,75.09,486,31,31
7,8,8,1039,38.92,481,1503.36,1348.07,155.29,504,27,27
8,9,9,1000,118.294,504,1570.21,1520.48,49.73,438,29,29
9,10,10,1083,99.814,551,1722.6,1600.82,121.78,468,32,32
10,1,1,1047,46.454,534,1677.91,1547.74,130.17,451,31,31
11,2,2,1124,51.142,535,1613.81,1495.74,118.07,529,30,30
12,3,3,1055,60.284,510,1573.1,1420.92,152.18,489,28,28
13,4,4,1098,101.054,529,1627.86,1578.15,49.71,497,36,36
14,5,5,1089,42.174,547,1628.09,1437.06,191.03,470,36,36
15,6,6,1091,135.554,528,1559.85,1433.56,126.29,495,34,34
16,7,7,1098,43.443,554,1634.74,1519.02,115.72,480,32,32
17,8,8,1080,60.498,503,1487.05,1327.76,159.29,513,32,32
18,9,9,1075,73.523,504,1575.4,1553.34,22.06,509,31,31
19,10,10,979,34.526,488,1450.81,1300.27,150.54,431,30,30
20,1,1,1111,53.309,553,1655.82,1439.6,216.22,494,32,32
21,2,2,986,23.152,451,1366.09,1207.82,158.27,479,28,28
22,3,3,1010,56.82,488,1475.08,1360.14,114.94,456,33,33
23,4,4,1006,48.213,459,1413.01,1336.51,76.5,489,29,29
24,5,5,1116,79.083,520,1549.34,1430.37,118.97,534,31,31
25,6,6,949,29.135,453,1343.36,1187.45,155.91,438,29,29
26,7,7,993,72.944,404,1195.15,1049.99,145.16,533,28,28
27,8,8,991,95.024,436,1193.77,994.95,198.82,491,32,32
28,9,9,988,113.064,414,1220.89,1144.7,76.19,522,26,26
29,10,10,1011,43.174,451,1363.51,1132.23,231.28,506,27,27
30,1,1,1121,44.986,540,1515.59,1327.78,187.81,509,36,36
31,2,2,1107,33.619,477,1349.66,1207.49,142.17,570,30,30
32,3,3,1012,62.974,467,1331.42,1157.11,174.31,477,34,34
33,4,4,1110,133.154,508,1503.63,1332.29,171.34,538,32,32
34,5,5,1101,82.782,490,1337.89,1186.6,151.29,543,34,34
35,6,6,985,26.689,441,1247.8,935.51,312.29,492,26,26
36,7,7,1079,44.452,482,1331.38,1095.8,235.58,539,29,29
37,8,8,1091,75.704,463,1290.55,1125.06,165.49,566,31,31
38,9,9,924,63.322,400,1125.55,962.09,163.46,474,25,25
39,10,10,1111,48.659,551,1532.38,1219.49,312.89,488,36,36
40,1,1,981,53.094,400,1079.59,797.62,281.97,535,23,23
41,2,2,1115,44.788,535,1486.16,1124.77,361.39,522,29,29
42,3,3,957,49.767,433,1165.21,932.79,232.42,460,32,32
43,4,4,1050,46.527,489,1327.7,1013.35,314.35,503,29,29
44,5,5,1029,38.224,426,1203.6,928.49,275.11,549,27,27
45,6,6,1113,35.358,488,1370.49,1066.08,304.41,567,29,29
46,7,7,1021,98.642,468,1250.55,1097.17,153.38,483,35,35
47,8,8,1126,26.48,518,1479.84,1156.73,323.11,546,31,31
48,9,9,1063,40.414,456,1237.71,959.04,278.67,547,30,30
49,10,10,1114,82.814,548,1514.34,1204.81,309.53,494,36,36
50,1,1,985,53.094,419,1214.57,908.39,306.18,514,26,26
51,2,2,1009,40.584,358,1009.9,869.55,140.35,605,23,23
52,3,3,1060,34.484,469,1259.64,983.07,276.57,525,33,33
53,4,4,1110,35.225,508,1463.21,1165.22,297.99,546,28,28
54,5,5,1109,69.035,479,1250.29,958.3,291.99,568,31,31
55,6,6,1030,25.474,394,1058.87,789.26,269.61,586,25,25
56,7,7,1101,58.143,472,1287.15,1055.77,231.38,569,30,30
57,8,8,1088,18.996,508,1447.19,1088.48,358.71,522,29,29
58,9,9,1103,33.318,499,1353.39,1000.74,352.65,542,31,31
59,10,10,1030,30.374,477,1309.1,1052.66,256.44,487,33,33
60,1,1,1010,55.344,421,1245.61,971.31,274.3,543,23,23
61,2,2,951,43.504,417,1081.57,827.41,254.16,484,25,25
62,3,3,963,50.723,396,1094.78,843.29,251.49,523,22,22
63,4,4,1021,54.127,457,1240.94,1042.81,198.13,498,33,33
64,5,5,1095,83.055,485,1358.81,1105.82,252.99,542,34,34
65,6,6,1023,77.348,428,1165.17,896.5,268.67,537,29,29
66,7,7,1069,64.644,482,1195.61,919.52,276.09,523,32,32
67,8,8,1112,94.982,446,1164.33,905.13,259.2,598,34,34
68,9,9,1072,38.71,509,1348.34,945.2,403.14,503,30,30
69,10,10,1037,54.442,442,1178.4,887.31,291.09,541,27,27
70,1,1,1068,49.733,530,1337.66,984.46,353.2,472,33,33
