vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,42.427,33,32,534,1959.45,1901.73,57.72,474,42,42
1,2,2,1102,53.428,30,29,493,1808.39,1758.15,50.24,539,35,35
2,3,3,1126,48.499,39,35,541,1896.7,1795.23,101.47,505,40,40
3,4,4,1104,46.828,35,33,503,1817.62,1728.63,88.99,519,41,41
4,5,5,1071,41.466,33,32,447,1579.18,1517.14,62.04,546,39,39
5,6,6,1099,50.652,34,31,444,1535.49,1469.11,66.38,577,39,39
6,7,7,1093,72.944,36,34,492,1736.73,1691.63,45.1,519,41,41
7,8,8,1127,68.391,36,34,460,1612.84,1555.61,57.23,591,38,38
8,9,9,941,80.508,30,29,402,1442.55,1426.42,16.13,469,35,35
9,10,10,1098,28.322,32,30,463,1663.82,1594.02,69.8,559,38,38
10,1,1,962,36.024,32,31,423,1501.41,1443.69,57.72,467,36,36
11,2,2,994,50.674,31,28,355,1228.13,1150.85,77.28,577,31,31
12,3,3,969,50.584,27,25,378,1353.49,1276.78,76.71,525,33,33
13,4,4,990,47.908,33,29,408,1439.16,1330.83,108.33,510,36,36
14,5,5,985,24.396,29,25,361,1259.25,1149.68,109.57,558,33,33
15,6,6,996,28.893,29,28,379,1340.98,1266.19,74.79,551,33,33
16,7,7,1003,61.35,33,28,405,1417.01,1303.43,113.58,530,34,34
17,8,8,970,95.024,31,26,357,1229.29,1145.01,84.28,551,31,31
18,9,9,968,87.465,30,26,367,1270.91,1213.07,57.84,535,33,33
19,10,10,1102,40.198,36,30,419,1435.21,1328.96,106.25,607,38,38
20,1,1,986,21.21,27,24,377,1341.79,1231.6,110.19,543,33,33
21,2,2,1075,90.544,35,29,380,1248.7,1179.11,69.59,617,39,39
22,3,3,1034,54.869,28,26,325,1121.39,1093.38,28.01,647,31,31
23,4,4,1091,65.459,39,31,423,1412.06,1285.75,126.31,594,37,37
24,5,5,1039,103.036,28,25,317,1071.07,1038.44,32.63,664,29,29
25,6,6,961,38.274,23,21,286,1009.02,910.84,98.18,623,26,26
