horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.049
20,50,23,23,16,16,3319,0,3391399,20.046
40,70,26,24,13,29,3306,0,3741087,20.157
60,90,32,29,17,46,3289,0,4486077,20.028
80,110,39,33,19,65,3268,2,5810700,20.133
100,130,46,39,23,88,3242,5,6436372,20.033
120,150,76,70,22,110,3218,7,9517283,20.161
140,170,134,123,79,189,3137,9,15850430,20.1
160,190,119,101,67,256,3060,19,16690785,20.754
180,210,105,83,57,313,2992,30,15559197,20.335
200,230,89,71,45,358,2937,40,12225459,20.055
220,250,77,67,41,399,2889,47,10606636,20.127
240,270,116,105,44,443,2843,49,16268381,20.498
260,290,183,176,112,555,2725,55,24961724,20.009
280,310,177,170,102,657,2620,58,23910830,20.01
300,330,172,164,107,764,2509,62,22907953,20.012
320,350,145,131,82,846,2423,66,18660721,20.014
340,370,129,115,78,924,2338,73,17305381,20.245
360,390,95,87,64,988,2267,80,13326800,20.043
380,410,80,75,42,1030,2225,80,11024111,20.078
400,430,86,78,52,1082,2170,83,11521344,20.068
420,450,71,65,44,1126,2122,87,10025374,20.344
440,470,61,60,37,1163,2084,88,8852627,20.321
460,490,69,64,38,1201,2046,88,9872872,20.253
480,510,91,83,43,1244,2001,90,12605782,20.152
500,530,138,126,74,1318,1922,95,16982672,20.276
520,550,141,129,85,1403,1833,99,17663586,20.416
540,570,137,123,76,1479,1751,105,17748031,20.011
560,590,128,105,65,1544,1679,112,17235848,20.708
580,610,150,124,74,1618,1591,126,21105197,20.358
600,630,172,157,84,1702,1497,136,23215859,20.008
620,650,208,196,129,1831,1361,143,28913577,20.013
640,670,226,215,115,1946,1239,150,31656239,20.012
660,690,290,246,124,2070,1106,159,39751284,20.025
680,710,380,284,158,2228,911,196,54097387,20.02
700,730,408,280,168,2396,693,246,60243858,20.025
720,750,361,247,169,2565,474,296,56049888,20.028
740,770,270,197,120,2685,301,349,40156061,20.025
760,790,220,198,123,2808,158,369,27879496,20.014
780,810,158,148,109,2917,42,376,19828483,20.014
800,816,42,36,36,2953,5,377,6267671,20.129
