horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.001
20,50,23,23,16,16,4217,15,896170.0,20.002
40,70,26,25,13,29,4203,16,2656890.0,20.069
60,90,31,31,18,47,4185,16,1159310.0,20.003
80,110,37,37,22,69,4163,16,1440040.0,20.078
100,130,43,42,24,93,4139,16,3784570.0,20.032
120,150,75,73,23,116,4114,18,5864690.0,20.015
140,170,132,104,60,176,4047,25,39869220.0,20.069
160,190,131,82,48,224,3968,56,70306780.0,20.012
180,210,115,83,54,278,3890,80,47119650.0,20.168
200,230,89,75,46,324,3832,92,22093940.0,20.004
220,250,74,70,42,366,3787,95,8853630.0,20.004
240,270,116,100,40,406,3745,97,27995150.0,20.159
260,290,187,104,61,467,3667,114,125201740.0,20.007
280,310,221,94,53,520,3550,178,188241610.0,20.009
300,330,204,92,50,570,3450,228,167811410.0,20.251
320,350,188,79,46,616,3342,290,166004240.0,20.127
340,370,150,82,49,665,3248,335,105888730.0,20.064
360,390,107,69,44,709,3178,361,58836310.0,20.048
380,410,93,75,42,751,3121,376,29802400.0,20.162
400,430,84,75,46,797,3071,380,16446090.0,20.004
420,450,74,66,43,840,3020,388,14629950.0,20.048
440,470,61,58,34,874,2984,390,7134940.0,20.004
460,490,71,70,41,915,2942,391,4519100.0,20.17
480,510,89,87,45,960,2896,392,6021920.0,20.004
500,530,135,94,55,1015,2838,395,62674490.0,20.247
520,550,159,77,50,1065,2756,427,123467460.0,20.217
540,570,162,89,44,1109,2673,466,110212090.0,20.008
560,590,152,84,44,1153,2587,508,103883220.0,20.178
580,610,160,80,37,1190,2518,540,122506050.0,20.099
600,630,201,95,47,1237,2425,586,159422120.0,20.009
620,650,238,83,51,1288,2315,645,231453520.0,20.278
640,670,282,84,40,1328,2193,727,293773010.0,20.02
660,690,346,86,45,1373,2056,819,387179230.0,20.394
680,710,432,84,43,1416,1888,944,514409720.0,20.616
700,730,487,83,48,1464,1668,1116,599523270.0,20.019
720,750,438,74,44,1508,1453,1287,543353630.0,20.023
740,770,351,81,38,1546,1246,1456,404057950.0,20.027
760,790,267,88,50,1596,1109,1543,262740340.0,20.011
780,810,232,91,49,1645,978,1625,204467750.0,20.01
800,830,210,96,52,1697,865,1686,162870780.0,20.016
820,850,220,95,50,1747,764,1737,176770690.0,20.01
840,870,212,88,48,1795,647,1806,175968260.0,20.279
860,890,181,87,52,1847,541,1860,134987220.0,20.218
880,910,138,76,44,1891,460,1897,90509470.0,20.096
900,930,134,78,44,1935,388,1925,83595070.0,20.161
920,950,131,74,43,1978,320,1950,87414220.0,20.024
940,970,132,76,39,2017,253,1978,88734800.0,20.152
960,990,120,66,36,2053,187,2008,86315850.0,20.009
980,1010,107,65,32,2085,127,2036,69068380.0,20.07
1000,1030,83,53,32,2117,80,2051,49536080.0,20.058
1020,1050,59,42,32,2149,32,2067,28086310.0,20.003
1040,1070,24,21,15,2164,14,2070,5470560.0,20.011
1060,1090,14,13,11,2175,2,2071,2290540.0,20.037
1080,1110,2,2,2,2177,0,2071,98330.0,20.001
1100,1130,0,0,0,2177,0,2071,,0.0
1120,1150,0,0,0,2177,0,2071,,0.0
