horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,2,0,0,742,0,100220,10.002
20,50,7,7,4,4,738,0,358000,10.002
40,70,9,9,6,10,732,0,446410,10.003
60,90,3,3,3,13,729,0,145770,10.004
80,110,6,6,0,13,729,0,135390,10.003
100,130,11,11,8,21,721,0,277030,10.075
120,150,11,11,4,25,717,0,268640,10.062
140,170,31,31,19,44,698,0,621400,10.006
160,190,39,39,22,66,676,0,1121130,10.007
180,210,27,27,22,88,654,0,855770,10.01
200,230,17,16,10,98,643,1,1810260,10.204
220,250,16,16,13,111,630,1,474370,10.158
240,270,22,22,9,120,621,1,646140,10.005
260,290,47,47,35,155,586,1,1468220,10.304
280,310,34,32,19,174,565,3,3749370,10.397
300,330,39,39,18,192,547,3,1261280,10.007
320,350,31,31,23,215,524,3,1040460,10.104
340,370,26,26,17,232,507,3,833290,10.006
360,390,22,21,16,248,490,4,2474690,10.278
380,410,13,12,7,255,483,4,2072120,10.041
400,430,13,12,7,262,475,5,2119140,10.034
420,450,22,22,14,276,461,5,790960,10.056
440,470,15,15,12,288,449,5,672970,10.005
460,490,4,4,4,292,445,5,167570,10.004
480,510,14,14,3,295,442,5,527730,10.005
500,530,24,24,18,313,424,5,779920,10.005
520,550,25,25,16,329,408,5,745900,10.006
540,570,31,30,18,347,389,6,2688320,10.335
560,590,26,26,18,365,371,6,696620,10.099
580,610,26,26,16,381,355,6,840510,10.1
600,630,25,25,12,393,343,6,761740,10.039
620,650,38,38,23,416,320,6,1042530,10.004
640,670,56,56,28,444,292,6,1649850,10.051
660,690,79,78,39,483,252,7,3862040,10.011
680,710,94,93,57,540,194,8,3941390,10.016
700,730,89,89,57,597,137,8,2215040,10.015
720,750,64,62,43,640,92,10,4298430,10.012
740,770,49,48,27,667,64,11,2680970,10.121
760,790,49,49,34,701,30,11,948730,10.365
780,810,30,27,19,720,11,11,5358200,10.143
800,816,11,8,8,728,3,11,5202740,10.07
