vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,1,1,1,22,22,0,0.0,22,0.0,160.0,160.0,0,B2,empty_repositioning,Position,Pickup
0,1,Pickup,1,1,1,1,25,22,0,0.0,2,0.0,160.0,160.0,1,B2,pickup_service,Pickup,Pickup
0,2,Movement,1,10,1,10,25,40,15,47.44,0,0.0,160.0,112.56,1,B2,passenger_flight,Position,Delivery
0,3,Delivery,10,10,10,10,43,40,0,0.0,2,8.534,112.56,121.094,0,B2,delivery_service,Delivery,Delivery
0,4,Movement,10,6,10,6,43,56,13,35.74,0,0.0,121.094,85.354,0,B34,empty_repositioning,Position,Pickup
0,5,Pickup,6,6,6,6,59,56,0,0.0,2,8.534,85.354,93.888,1,B34,pickup_service,Pickup,Pickup
0,6,Movement,6,9,6,9,59,81,22,74.79,0,0.0,93.888,19.098,1,B34,passenger_flight,Position,Delivery
0,7,Delivery,9,9,9,9,84,81,0,0.0,2,8.534,19.098,27.632,0,B34,delivery_service,Delivery,Delivery
0,8,Movement,9,8,9,8,100,108,8,18.04,16,68.272,95.904,77.864,0,B86,empty_repositioning,Position,Pickup
0,9,Pickup,8,8,8,8,111,108,0,0.0,2,8.534,77.864,86.398,1,B86,pickup_service,Pickup,Pickup
0,10,Movement,8,2,8,2,111,123,12,32.38,0,0.0,86.398,54.018,1,B86,passenger_flight,Position,Delivery
0,11,Delivery,2,2,2,2,126,123,0,0.0,2,8.534,54.018,62.552,0,B86,delivery_service,Delivery,Delivery
0,12,Movement,2,2,2,2,129,129,0,0.0,3,12.801,75.353,75.353,0,B117,empty_repositioning,Position,Pickup
0,13,Pickup,2,2,2,2,132,129,0,0.0,2,8.534,75.353,83.887,1,B117,pickup_service,Pickup,Pickup
0,14,Movement,2,4,2,4,132,140,8,16.13,0,21.335,83.887,67.757,1,B117,passenger_flight,Position,Delivery
0,15,Delivery,4,4,4,4,143,140,0,0.0,2,8.534,67.757,76.291,0,B117,delivery_service,Delivery,Delivery
