vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1111,23.479,36,34,544,1936.25,1877.36,58.89,483,42,42
1,2,2,1104,53.428,30,29,493,1808.39,1758.15,50.24,539,36,36
2,3,3,1048,60.284,33,31,470,1691.16,1616.32,74.84,506,36,36
3,4,4,1094,45.596,32,31,482,1749.9,1694.43,55.47,530,41,41
4,5,5,1058,36.877,33,32,460,1663.59,1601.55,62.04,524,37,37
5,6,6,1100,38.274,36,31,472,1645.32,1537.67,107.65,550,39,39
6,7,7,1093,72.944,31,30,469,1706.48,1666.36,40.12,550,37,37
7,8,8,1094,71.932,35,31,460,1611.16,1542.85,68.31,568,33,33
8,9,9,981,74.663,25,25,372,1340.71,1340.71,0.0,551,29,29
9,10,10,1032,33.248,30,29,458,1672.72,1602.83,69.89,498,38,38
10,1,1,1106,61.084,34,32,450,1591.71,1564.06,27.65,578,39,39
11,2,2,982,36.196,33,29,404,1382.56,1282.61,99.95,502,38,38
12,3,3,969,47.578,25,22,300,1040.85,960.06,80.79,615,27,27
13,4,4,1093,86.848,39,33,416,1409.26,1317.31,91.95,601,38,38
14,5,5,1032,24.727,37,34,467,1633.72,1542.19,91.53,477,44,44
15,6,6,1082,89.168,30,28,379,1305.69,1261.26,44.43,629,37,37
16,7,7,999,75.634,24,20,264,891.92,796.74,95.18,687,24,24
17,8,8,1096,75.703,36,31,435,1526.96,1441.17,85.79,583,39,39
18,9,9,970,54.908,29,27,378,1327.19,1304.82,22.37,526,33,33
19,10,10,983,30.355,30,26,357,1241.05,1132.01,109.04,556,35,35
20,1,1,945,43.748,27,25,354,1229.35,1156.75,72.6,529,31,31
21,2,2,970,53.082,25,21,310,1100.32,1000.55,99.77,602,29,29
22,3,3,1091,48.079,30,27,374,1309.24,1226.67,82.57,653,32,32
23,4,4,971,48.398,27,24,312,1065.01,973.87,91.14,605,27,27
24,5,5,1098,31.503,33,26,349,1166.24,1061.13,105.11,691,29,29
25,6,6,981,27.49,27,23,332,1123.47,1004.23,119.24,589,30,30
26,7,7,1101,62.028,31,24,335,1112.16,973.09,139.07,702,32,32
27,8,8,1054,54.481,30,23,305,1014.29,881.04,133.25,693,28,28
28,9,9,1068,58.522,31,27,320,1081.3,991.47,89.83,688,30,30
29,10,10,981,43.174,34,31,372,1282.65,1171.33,111.32,537,36,36
30,1,1,1041,117.97,30,24,320,1068.29,963.05,105.24,663,29,29
31,2,2,1050,45.036,29,24,316,1059.61,967.91,91.7,674,30,30
32,3,3,1058,53.264,24,18,234,746.72,672.45,74.27,778,23,23
33,4,4,995,46.689,25,21,274,941.65,847.93,93.72,663,29,29
34,5,5,1092,144.604,25,21,243,782.45,715.94,66.51,801,24,24
35,6,6,1089,29.296,27,22,309,1055.12,970.66,84.46,728,26,26
36,7,7,974,77.306,30,22,301,997.53,811.42,186.11,623,25,25
37,8,8,1096,69.624,36,31,381,1273.94,1120.96,152.98,645,35,35
38,9,9,1019,78.948,27,22,250,771.31,698.7,72.61,719,25,25
39,10,10,1062,53.924,33,28,299,957.77,843.53,114.24,695,34,34
40,1,1,1118,55.344,24,19,260,839.01,734.42,104.59,810,24,24
41,2,2,978,62.824,33,28,326,1058.31,960.18,98.13,586,33,33
42,3,3,981,60.284,16,13,165,541.73,457.28,84.45,784,16,16
43,4,4,941,20.641,34,26,296,933.46,730.59,202.87,585,30,30
44,5,5,1052,123.284,39,31,357,1129.35,992.82,136.53,621,37,37
