vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
64,5,5,1094,66.682,513,1363.18,1019.42,343.76,517,32,32
65,6,6,958,18.954,375,994.96,769.7,225.26,531,26,26
66,7,7,1061,29.97,453,1167.33,820.43,346.9,552,28,28
67,8,8,1097,39.323,350,973.43,780.55,192.88,695,26,26
68,9,9,1065,28.719,410,1130.06,971.7,158.36,603,26,26
69,10,10,1011,62.838,359,964.86,764.83,200.03,606,23,23
70,1,1,1068,104.004,494,1255.15,1065.84,189.31,504,35,35
71,2,2,1006,46.768,407,955.71,706.8,248.91,539,30,30
72,3,3,1107,60.284,405,1081.75,891.57,190.18,648,27,27
73,4,4,1048,44.772,480,1194.41,924.96,269.45,500,34,34
74,5,5,1088,92.154,456,1178.41,1005.57,172.84,564,34,34
75,6,6,1091,84.278,365,956.87,787.03,169.84,680,23,23
76,7,7,1047,27.892,386,932.23,723.68,208.55,607,27,27
77,8,8,1010,92.108,398,963.85,756.87,206.98,550,31,31
78,9,9,1027,42.312,437,1164.19,827.01,337.18,538,26,26
79,10,10,1036,97.693,454,1161.02,1028.85,132.17,514,34,34
80,1,1,1030,21.942,451,1143.17,902.65,240.52,515,32,32
81,2,2,1018,50.101,359,859.6,647.37,212.23,603,28,28
82,3,3,1043,48.758,410,1004.63,731.12,273.51,575,29,29
83,4,4,1027,45.219,407,1017.62,786.57,231.05,558,31,31
84,5,5,1046,28.996,432,1103.23,832.62,270.61,550,32,32
85,6,6,1077,20.513,420,1058.02,879.37,178.65,595,31,31
86,7,7,992,112.386,334,801.02,671.55,129.47,608,25,25
87,8,8,1065,37.503,461,1180.94,906.38,274.56,546,29,29
88,9,9,1103,51.204,401,944.84,632.24,312.6,646,28,28
89,10,10,1027,62.847,444,1102.43,871.04,231.39,525,29,29
