vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,7,806,60,35,32,3,338,468,1116.29,1058.06,58.23,396,4154946
1,2,4,819,54,30,29,1,280,539,883.75,860.36,23.39,467,3460480
2,3,2,818,55,33,29,4,253,565,723.77,669.2,54.57,495,3235243
3,4,6,819,54,35,30,5,295,524,963.25,846.3,116.95,454,3708305
4,5,4,817,53,31,28,3,251,566,776.17,733.07,43.1,490,3177661
5,6,4,818,55,42,33,9,307,511,885.85,712.76,173.09,433,3961777
6,7,5,817,54,34,31,3,285,532,866.87,829.28,37.59,454,3586031
7,8,9,792,56,34,30,4,267,525,789.17,713.08,76.09,457,3399065
8,9,8,814,48,31,27,4,291,523,929.29,866.83,62.46,453,3593141
9,10,3,819,45,35,28,7,327,492,1040.53,909.15,131.38,424,4040689
10,1,6,819,51,37,31,6,308,511,972.95,865.61,107.34,433,3880144
11,2,6,819,49,31,28,3,256,563,774.02,734.87,39.15,493,3229596
12,3,9,804,42,30,25,5,246,558,729.8,642.26,87.54,492,3107322
13,4,4,819,47,32,27,5,304,515,970.42,855.36,115.06,445,3746576
14,5,5,816,47,40,34,6,330,486,975.81,912.77,63.04,412,4163870
15,6,3,818,46,38,32,6,322,496,1010.37,869.44,140.93,422,4043966
16,7,3,804,37,23,22,1,186,618,593.93,570.54,23.39,566,2355274
17,8,3,809,42,29,24,5,216,593,604.58,520.71,83.87,525,2777308
18,9,3,818,42,32,27,5,270,548,782.79,711.74,71.05,480,3393418
19,10,4,809,47,32,29,3,290,519,917.36,875.11,42.25,451,3601158
20,1,3,806,42,32,29,3,301,505,918.81,876.32,42.49,435,3715415
21,2,5,814,40,27,25,2,240,574,755.59,728.01,27.58,510,2989788
22,3,3,812,41,31,28,3,211,601,541.67,511.0,30.67,527,2762181
23,4,5,806,37,33,26,7,274,532,788.32,667.33,120.99,464,3453370
24,5,5,813,42,37,32,5,301,512,842.46,761.19,81.27,440,3807435
25,6,4,815,44,37,31,6,317,498,917.07,821.59,95.48,428,3973627
26,7,2,819,47,38,30,8,293,526,848.14,729.12,119.02,450,3742743
27,8,6,819,42,30,26,4,258,561,797.09,740.68,56.41,497,3231966
28,9,6,819,32,26,22,4,228,591,663.42,602.25,61.17,535,2846740
29,10,6,816,37,32,27,5,279,537,857.9,793.7,64.2,471,3486901
30,1,7,819,41,34,29,5,290,529,824.53,756.26,68.27,453,3637966
31,2,7,819,45,31,27,4,251,568,741.36,677.32,64.04,496,3177661
32,3,9,814,38,31,27,4,272,542,784.5,732.71,51.79,474,3395788
33,4,2,809,40,35,27,8,264,545,728.64,608.16,120.48,481,3386308
34,5,3,788,26,25,20,5,223,565,682.99,613.98,69.01,517,2776401
35,6,2,811,38,31,24,7,251,560,743.08,640.34,102.74,496,3177661
36,7,6,819,37,28,25,3,248,571,776.36,725.39,50.97,509,3091288
37,8,5,818,34,31,26,5,264,554,797.45,719.45,78.0,494,3312692
38,9,6,818,40,29,23,6,260,558,799.14,719.35,79.79,494,3234336
39,10,3,817,38,27,23,4,222,595,648.63,574.2,74.43,533,2802822
40,1,8,815,37,32,25,7,277,538,820.03,728.83,91.2,474,3466127
41,2,3,809,35,28,23,5,267,542,808.91,729.09,79.82,478,3288641
42,3,6,800,31,27,22,5,220,580,637.44,553.07,84.37,524,2782048
43,4,10,737,21,20,17,3,179,558,553.52,506.97,46.55,518,2227353
44,5,3,795,28,26,21,5,227,568,672.42,606.26,66.16,520,2836353
45,6,7,814,37,26,22,4,231,583,704.19,637.54,66.65,523,2877901
46,7,7,819,27,25,22,3,225,594,707.91,635.89,72.02,548,2797175
47,8,5,818,26,25,19,6,203,615,595.78,499.41,96.37,571,2568661
48,9,8,811,27,26,20,6,227,584,695.13,609.36,85.77,534,2836353
49,10,4,808,29,26,20,6,201,607,595.32,505.32,90.0,559,2566291
50,1,6,800,25,28,22,6,230,570,689.67,598.87,90.8,522,2904322
51,2,3,803,29,26,20,6,239,564,720.72,614.26,106.46,516,2960997
52,3,8,819,34,24,21,3,205,614,624.81,583.87,40.94,558,2571031
53,4,3,794,31,24,20,4,203,591,614.49,550.08,64.41,539,2550257
54,5,1,818,27,25,20,5,240,578,728.25,619.41,108.84,532,2952980
55,6,4,810,35,30,24,6,269,541,824.48,717.05,107.43,477,3346223
56,7,3,794,29,28,21,7,217,577,609.21,518.33,90.88,523,2769291
57,8,3,799,24,24,19,5,208,591,663.43,538.89,124.54,545,2602192
58,9,6,810,31,29,23,6,255,555,767.31,686.29,81.02,497,3182401
59,10,8,817,23,27,19,8,243,574,735.02,614.31,120.71,530,3020949
60,1,5,806,27,29,19,10,244,562,732.77,560.78,171.99,510,3068144
61,2,3,819,31,28,22,6,240,579,687.55,613.41,74.14,525,3008192
62,3,6,817,22,17,13,4,162,655,492.43,419.34,73.09,617,1995562
63,4,6,796,17,19,13,6,151,645,404.44,285.35,119.09,611,1918113
64,5,1,808,31,20,16,4,176,632,539.45,468.74,70.71,580,2196192
65,6,10,738,23,20,16,4,169,569,513.67,443.62,70.05,527,2123483
66,7,6,817,25,21,17,4,185,632,571.0,493.48,77.52,588,2308079
67,8,3,814,25,25,17,8,193,621,520.9,401.65,119.25,577,2464791
68,9,7,799,23,20,15,5,148,651,429.1,356.36,72.74,613,1905356
69,10,5,787,28,21,17,4,186,601,552.41,493.08,59.33,553,2318466
70,1,3,797,17,16,12,4,147,650,448.02,382.17,65.85,624,1821353
71,2,5,806,24,21,17,4,169,637,446.54,387.69,58.85,595,2141887
72,3,3,788,19,18,14,4,167,621,508.81,416.28,92.53,587,2065901
73,4,6,817,21,20,15,5,187,630,588.96,494.96,94.0,592,2310449
74,5,5,807,22,18,14,4,156,651,502.08,365.4,136.68,613,1951644
75,6,1,819,25,21,17,4,205,614,651.25,583.49,67.76,570,2515819
76,7,6,792,18,20,15,5,180,612,576.54,482.4,94.14,580,2237740
77,8,3,799,20,23,17,6,203,596,631.72,574.02,57.7,558,2531853
78,9,9,795,17,20,16,4,174,621,509.5,418.91,90.59,589,2175418
79,10,2,801,21,19,15,4,155,646,438.52,387.83,50.69,606,1959661
80,1,7,805,24,21,18,3,171,634,545.38,494.41,50.97,588,2162661
81,2,7,800,21,21,16,5,200,600,652.09,530.39,121.7,564,2463884
82,3,2,808,20,17,14,3,143,665,430.02,378.51,51.51,627,1798209
83,4,5,809,21,17,14,3,164,645,528.92,495.95,32.97,607,2016336
84,5,7,792,23,24,18,6,208,584,637.21,516.24,120.97,544,2602192
85,6,6,801,23,22,17,5,188,613,554.3,476.43,77.87,573,2357644
86,7,10,740,18,18,15,3,154,586,468.18,420.74,47.44,554,1930870
87,8,5,776,27,24,20,4,206,570,631.71,562.54,69.17,518,2581418
88,9,9,816,19,17,13,4,169,647,542.04,487.39,54.65,613,2068271
89,10,3,786,19,19,14,5,163,623,455.77,383.02,72.75,587,2042757
90,1,7,793,24,22,17,5,192,601,640.2,534.51,105.69,555,2399192
91,2,7,816,28,23,19,4,230,586,736.58,636.79,99.79,532,2812302
92,3,5,778,16,16,12,4,144,634,464.68,376.51,88.17,604,1790192
93,4,9,790,11,16,9,7,152,638,471.27,333.94,137.33,618,1873288
94,5,5,794,20,18,15,3,163,631,497.38,450.24,47.14,595,2024353
