vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,9,1057,44.676,32,32,518,1901.73,1901.73,0.0,461,39,39
1,2,9,1076,113.064,35,33,489,1737.51,1711.23,26.28,511,38,38
2,3,9,1050,56.416,32,31,473,1694.64,1672.58,22.06,505,36,36
3,4,9,1080,98.266,34,33,492,1775.89,1742.37,33.52,504,42,42
4,5,3,1100,37.799,34,33,447,1582.07,1577.09,4.98,569,42,42
5,6,9,1081,87.465,35,34,460,1631.91,1609.85,22.06,539,41,41
6,7,10,1098,113.614,34,32,460,1612.17,1597.58,14.59,564,37,37
7,8,9,941,57.595,29,26,372,1314.85,1265.75,49.1,503,33,33
8,9,9,990,86.436,27,26,374,1331.7,1318.37,13.33,544,36,36
9,10,7,1087,106.382,33,32,486,1735.95,1721.07,14.88,519,41,41
10,1,4,1091,49.19,39,35,462,1603.49,1545.63,57.86,545,42,42
11,2,9,961,54.223,33,30,421,1485.54,1450.66,34.88,472,34,34
12,3,9,953,86.609,28,27,382,1368.82,1355.49,13.33,503,34,34
13,4,5,1092,107.303,28,26,350,1220.58,1184.5,36.08,682,30,30
14,5,3,1073,34.744,26,23,333,1159.6,1118.58,41.02,682,29,29
15,6,9,958,44.795,33,28,399,1358.17,1283.1,75.07,491,34,34
16,7,9,968,86.436,27,24,336,1157.56,1100.54,57.02,564,34,34
17,8,9,962,113.159,36,32,406,1373.7,1296.04,77.66,484,36,36
18,9,9,962,46.792,28,28,365,1300.65,1300.65,0.0,527,35,35
19,10,5,1026,53.112,38,33,434,1472.75,1400.93,71.82,512,40,40
20,1,5,1023,67.584,30,26,338,1151.97,1105.28,46.69,619,33,33
21,2,9,964,52.479,32,29,374,1270.94,1215.96,54.98,526,32,32
22,3,9,970,74.664,28,27,348,1208.79,1204.71,4.08,554,34,34
23,4,5,1012,25.155,38,32,415,1407.36,1303.89,103.47,517,40,40
24,5,9,959,83.075,35,28,375,1279.4,1182.88,96.52,520,32,32
25,6,10,1076,120.018,36,30,413,1403.84,1312.13,91.71,593,35,35
26,7,9,1002,74.955,36,32,383,1265.2,1182.81,82.39,545,37,37
27,8,5,1033,108.668,29,25,310,1061.49,1007.7,53.79,663,30,30
28,9,9,969,90.882,28,22,327,1097.9,999.99,97.91,584,29,29
29,10,10,1085,120.018,22,18,248,829.21,787.87,41.34,783,27,27
30,1,9,1032,47.933,33,28,355,1198.0,1126.75,71.25,609,34,34
31,2,9,979,52.389,34,27,317,1021.03,910.13,110.9,596,33,33
32,3,9,987,79.285,36,29,380,1266.01,1154.86,111.15,533,37,37
33,4,7,1056,98.642,37,29,357,1138.52,998.93,139.59,627,36,36
34,5,8,1027,47.547,26,22,282,921.64,866.27,55.37,685,30,30
35,6,5,1042,101.982,30,23,279,853.05,757.97,95.08,705,29,29
36,7,5,1046,85.728,25,19,239,780.5,708.1,72.4,765,21,21
37,8,9,943,78.079,32,25,297,934.5,836.94,97.56,586,30,30
38,9,9,927,76.833,27,22,267,886.9,788.97,97.93,608,26,26
39,10,10,1079,132.794,35,28,340,1086.57,977.84,108.73,671,34,34
40,1,5,1051,93.186,23,19,241,796.51,768.23,28.28,762,24,24
41,2,5,1052,76.669,18,16,207,702.61,688.92,13.69,799,23,23
42,3,7,1034,69.557,27,18,264,842.72,686.63,156.09,726,22,22
43,4,3,1051,62.783,32,25,322,1054.52,927.19,127.33,663,33,33
44,5,3,1040,91.776,23,20,238,793.7,752.42,41.28,752,25,25
45,6,3,1043,108.319,25,19,232,704.68,638.77,65.91,765,23,23
46,7,9,981,121.598,21,19,210,704.29,670.7,33.59,723,24,24
47,8,9,1090,103.312,31,25,313,1016.11,970.46,45.65,719,29,29
48,9,9,982,113.064,29,23,248,707.35,632.54,74.81,678,28,28
49,10,3,1079,111.811,34,21,291,913.74,664.83,248.91,740,24,24
50,1,9,983,113.064,24,20,209,652.1,596.14,55.96,730,22,22
51,2,9,1102,113.064,31,24,295,971.83,849.49,122.34,753,27,27
52,3,5,1045,139.298,41,30,369,1176.55,944.81,231.74,604,36,36
53,4,9,1031,100.35,23,19,224,725.29,651.95,73.34,759,24,24
54,5,9,944,84.4,31,25,274,885.28,787.65,97.63,614,28,28
55,6,6,1029,114.37,31,26,278,884.96,819.33,65.63,689,31,31
56,7,7,1047,133.588,17,14,156,485.17,431.44,53.73,855,18,18
57,8,9,940,94.058,32,24,251,778.1,649.28,128.82,621,34,34
58,9,10,1098,120.189,24,22,273,920.9,893.25,27.65,771,27,27
59,10,10,1099,72.226,29,24,299,976.1,933.63,42.47,742,29,29
60,1,9,939,89.634,28,25,223,697.36,664.91,32.45,658,29,29
61,2,9,964,101.172,31,24,277,890.27,769.75,120.52,627,30,30
62,3,7,1052,125.054,24,22,236,776.86,757.0,19.86,766,25,25
63,4,9,1042,100.073,28,22,264,840.51,745.42,95.09,726,26,26
64,5,9,961,61.517,31,21,279,917.49,697.53,219.96,628,27,27
65,6,9,1056,113.064,39,29,360,1128.71,990.09,138.62,620,38,38
66,7,6,980,85.058,29,22,254,841.95,713.61,128.34,672,27,27
67,8,8,821,70.758,28,24,215,639.83,595.41,44.42,546,30,30
68,9,9,954,25.886,30,20,257,807.45,594.1,213.35,645,26,26
69,10,7,977,133.588,24,20,218,714.83,651.21,63.62,705,27,27
70,1,9,1015,57.782,24,16,209,671.19,535.21,135.98,766,20,20
71,2,4,1081,72.684,36,26,295,895.3,711.84,183.46,712,37,37
72,3,5,1000,121.42,29,22,230,694.81,597.02,97.79,716,27,27
73,4,9,1033,104.092,37,26,309,922.18,727.52,194.66,660,32,32
74,5,3,1042,113.614,35,27,268,761.97,631.49,130.48,708,33,33
75,6,9,885,85.836,27,21,238,701.8,590.49,111.31,589,29,29
76,7,5,1011,147.022,28,21,248,780.39,665.69,114.7,703,30,30
77,8,10,1074,120.191,20,16,172,484.04,444.32,39.72,864,19,19
78,9,6,1023,70.823,33,26,260,757.83,643.5,114.33,695,34,34
79,10,10,1041,125.674,30,25,260,798.36,711.91,86.45,725,28,28
80,1,9,977,93.243,30,23,269,827.11,741.41,85.7,656,26,26
81,2,9,898,113.064,21,16,168,489.86,430.37,59.49,684,23,23
82,3,10,1016,82.186,33,27,260,756.76,662.33,94.43,686,35,35
83,4,7,988,125.054,19,15,175,571.68,484.8,86.88,775,19,19
84,5,10,1020,125.484,35,24,273,785.63,589.47,196.16,687,30,30
85,6,10,1043,76.606,31,25,288,933.4,788.43,144.97,691,32,32
86,7,10,1023,81.285,36,27,292,868.6,694.5,174.1,667,32,32
87,8,10,1028,34.444,40,26,320,944.63,669.55,275.08,646,31,31
88,9,10,1044,72.249,32,21,270,848.61,619.71,228.9,722,26,26
89,10,10,985,112.148,29,21,245,732.16,626.7,105.46,684,28,28
90,1,10,987,112.148,21,14,164,429.88,301.95,127.93,787,18,18
91,2,8,854,127.484,16,13,115,291.88,261.47,30.41,705,17,17
92,3,10,1000,123.306,20,15,144,438.92,322.76,116.16,808,24,24
93,4,8,997,126.981,17,12,148,439.52,338.66,100.86,825,12,12
94,5,9,996,99.538,18,14,163,543.8,452.9,90.9,797,18,18
95,6,5,1010,147.022,31,21,244,721.14,554.17,166.97,710,28,28
96,7,10,983,97.088,28,21,213,629.21,479.66,149.55,722,24,24
97,8,6,922,136.696,25,18,190,512.71,421.79,90.92,688,22,22
98,9,10,1004,102.039,32,24,236,661.56,533.75,127.81,712,28,28
99,10,10,736,104.246,13,10,115,360.36,330.3,30.06,597,12,12
100,1,6,869,116.762,17,12,116,296.81,217.28,79.53,727,13,13
101,2,6,889,131.534,17,14,130,339.22,286.57,52.65,725,17,17
102,3,10,960,135.014,24,16,180,508.49,334.25,174.24,744,18,18
103,4,6,856,140.068,16,13,106,281.09,244.75,36.34,716,17,17
104,5,10,909,98.218,24,19,189,546.05,454.28,91.77,676,22,22
105,6,6,922,125.054,21,15,168,478.09,387.11,90.98,716,19,19
106,7,6,905,140.068,18,16,124,302.87,261.97,40.9,739,21,21
107,8,6,821,120.364,28,21,211,564.44,474.11,90.33,560,25,25
108,9,10,727,114.748,16,11,132,381.07,321.11,59.96,567,14,14
109,10,6,866,147.356,20,14,151,439.45,344.22,95.23,675,20,20
110,1,6,903,131.534,17,14,121,335.74,296.28,39.46,748,17,17
111,2,6,800,132.648,18,15,137,396.15,338.18,57.97,627,18,18
112,3,6,858,140.068,15,14,104,288.24,266.18,22.06,722,16,16
113,4,6,858,131.534,17,13,111,293.06,250.49,42.57,715,16,16
114,5,6,819,128.789,16,13,104,270.69,245.55,25.14,683,16,16
115,6,10,947,114.748,31,25,209,542.13,471.69,70.44,672,33,33
116,7,6,751,133.578,9,8,58,165.25,160.27,4.98,673,10,10
117,8,10,884,125.674,16,14,116,284.66,253.43,31.23,730,19,19
118,9,6,822,128.162,22,19,161,463.77,424.08,39.69,615,23,23
119,10,6,835,146.474,23,18,160,402.22,342.36,59.86,625,25,25
