vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,795,50,44,29,15,371,424,1123.72,757.93,365.79,344,4663353
1,2,2,822,51,43,33,10,396,426,1248.6,1048.28,200.32,342,4904624
2,3,3,810,45,36,29,7,302,508,901.89,761.58,140.31,436,3799418
3,4,4,825,51,41,30,11,336,489,1034.12,868.07,166.05,407,4244596
4,5,5,824,49,43,30,13,339,485,991.33,821.49,169.84,401,4312565
5,6,6,825,58,43,32,11,319,506,909.89,719.77,190.12,418,4104825
6,7,7,825,49,44,32,12,385,440,1140.49,901.04,239.45,362,4808771
7,8,8,817,50,42,32,10,360,457,1116.69,904.97,211.72,385,4512288
8,9,9,803,50,38,28,10,307,496,898.88,678.29,220.59,422,3888161
9,10,10,832,40,40,29,11,389,443,1251.41,939.46,311.95,369,4776703
10,1,1,842,37,35,26,9,377,465,1262.04,1030.64,231.4,401,4560039
11,2,2,819,55,43,31,12,324,495,883.64,698.03,185.61,411,4156760
12,3,3,822,54,40,29,11,373,449,1188.24,994.41,193.83,361,4610511
13,4,4,812,41,36,26,10,332,480,1057.38,822.88,234.5,406,4111028
14,5,5,817,58,46,33,13,370,447,1128.93,916.27,212.66,361,4689774
15,6,6,826,59,42,34,8,342,484,1009.71,819.81,189.9,388,4325322
16,7,7,826,50,46,31,15,349,477,945.11,731.72,213.39,389,4471647
17,8,8,826,41,33,26,7,328,498,1043.49,851.11,192.38,424,4014268
18,9,9,831,49,41,30,11,349,482,1061.87,795.05,266.82,404,4379627
19,10,10,816,50,40,31,9,319,497,899.11,781.57,117.54,415,4049613
20,1,1,811,44,40,25,15,313,498,906.95,632.37,274.58,426,3987291
21,2,2,814,41,36,27,9,314,500,948.88,801.1,147.78,432,3924062
22,3,3,826,45,43,32,11,362,464,1084.24,871.68,212.56,384,4551466
23,4,4,824,49,41,30,11,366,458,1155.49,938.78,216.71,380,4556206
24,5,5,817,40,45,32,13,380,437,1081.88,841.54,240.34,361,4775240
25,6,6,819,45,48,36,12,349,470,943.31,759.92,183.39,388,4508455
26,7,7,815,41,34,23,11,282,533,835.4,645.57,189.83,465,3554870
27,8,8,833,46,43,30,13,352,481,1061.72,797.12,264.6,405,4447596
28,9,9,814,61,41,32,9,352,462,1040.71,842.39,198.32,374,4410788
29,10,10,810,30,24,19,5,253,557,834.14,728.55,105.59,509,3069607
30,1,1,818,48,37,27,10,331,487,1046.18,809.36,236.82,407,4119045
31,2,2,828,45,39,27,12,287,541,834.46,650.43,184.03,467,3698825
32,3,3,815,38,38,25,13,301,514,863.98,603.81,260.17,442,3825839
33,4,4,819,49,37,27,10,332,487,1015.17,789.28,225.89,413,4129432
34,5,5,823,53,41,29,12,323,500,890.76,610.83,279.93,418,4109565
35,6,6,825,44,37,27,10,323,502,965.0,790.96,174.04,428,4035949
36,7,7,819,36,29,23,6,246,573,740.05,621.74,118.31,517,3088918
37,8,8,823,37,36,27,9,373,450,1174.09,924.81,249.28,380,4536895
38,9,9,826,41,37,27,10,326,500,1012.75,713.41,299.34,434,4067110
39,10,10,842,41,39,29,10,349,493,1096.85,915.16,181.69,421,4342819
40,1,1,821,36,38,27,11,297,524,822.21,659.18,163.03,458,3784291
41,2,2,815,42,36,24,12,313,502,950.29,734.08,216.21,432,3913675
42,3,3,824,40,36,25,11,329,495,1017.38,827.48,189.9,431,4079867
43,4,4,826,32,33,23,10,283,543,843.34,618.75,224.59,487,3546853
44,5,5,815,35,39,24,15,298,517,849.86,560.81,289.05,459,3813082
45,6,6,820,48,32,23,9,287,533,906.37,663.85,242.52,461,3569997
46,7,7,819,25,28,18,10,213,606,617.59,415.71,201.88,566,2727743
47,8,8,803,36,34,26,8,267,536,786.38,598.42,187.96,480,3399065
48,9,9,814,28,26,20,6,228,586,688.82,537.72,151.1,536,2846740
49,10,10,800,29,26,20,6,246,554,789.9,634.09,155.81,500,3033706
50,1,1,821,32,28,18,10,222,599,642.88,478.52,164.36,549,2821226
51,2,2,822,26,26,18,8,242,580,746.51,565.14,181.37,538,2992158
52,3,3,820,31,29,20,9,233,587,685.16,549.0,136.16,537,2953887
53,4,4,817,27,26,19,7,193,624,527.54,424.46,103.08,580,2483195
54,5,5,761,39,34,27,7,319,442,992.64,862.28,130.36,374,3939189
55,6,6,826,27,32,22,10,266,560,746.1,602.8,143.3,508,3351870
56,7,7,816,40,41,29,12,314,502,865.1,700.17,164.93,430,4016082
57,8,8,821,37,34,23,11,301,520,922.87,689.31,233.56,462,3752223
58,9,9,825,33,38,27,11,307,518,897.04,665.42,231.62,460,3888161
59,10,10,808,32,34,24,10,294,514,895.48,671.32,224.16,454,3679514
60,1,1,821,37,32,24,8,286,535,853.05,658.56,194.49,479,3559610
61,2,2,819,24,23,18,5,171,648,504.73,409.39,95.34,606,2199469
62,3,3,822,32,35,24,11,282,540,836.75,591.06,245.69,480,3573274
63,4,4,826,27,23,18,5,183,643,565.43,481.49,83.94,595,2324113
64,5,5,817,22,20,13,7,164,653,478.71,377.07,101.64,615,2071548
65,6,6,783,30,32,24,8,240,543,666.67,546.73,119.94,489,3081808
66,7,7,806,26,30,23,7,280,526,883.15,721.79,161.36,474,3460480
