horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,0,0,0,3320,0,2556300,120.011
20,50,23,19,13,13,3307,0,4555375,120.007
40,70,29,28,14,27,3292,1,5100103,120.004
60,90,33,32,19,46,3273,1,5640466,120.005
80,110,38,36,19,65,3254,1,6523793,120.044
100,130,47,42,24,89,3229,2,7229545,120.147
120,150,78,72,23,112,3206,2,12323055,120.015
140,170,137,134,79,191,3125,4,19071509,120.559
160,190,121,120,74,265,3051,4,15912744,120.139
180,210,109,105,69,334,2981,5,14811068,120.143
200,230,91,86,53,387,2927,6,11732642,120.093
220,250,80,71,40,427,2883,10,11627362,120.171
240,270,122,110,44,471,2836,13,19892587,120.091
260,290,188,178,109,580,2723,17,25815736,120.012
280,310,187,180,105,685,2615,20,25131230,120.014
300,330,178,172,102,787,2511,22,22222180,120.014
320,350,158,151,91,878,2417,25,20009245,120.262
340,370,134,127,84,962,2330,28,17554980,120.08
360,390,98,95,64,1026,2264,30,12750261,120.237
380,410,88,87,49,1075,2215,30,12378704,120.089
400,430,87,87,55,1130,2160,30,12312345,120.008
420,450,72,72,44,1174,2116,30,9220116,120.008
440,470,66,64,38,1212,2078,30,9542903,120.153
460,490,74,71,41,1253,2037,30,10906415,120.222
480,510,93,90,48,1301,1988,31,14342220,120.094
500,530,136,132,69,1370,1919,31,19032523,120.381
520,550,149,144,94,1464,1824,32,18679184,120.295
540,570,139,137,76,1540,1747,33,17259112,120.011
560,590,135,135,85,1625,1662,33,16769037,120.009
580,610,144,143,86,1711,1576,33,18577678,120.473
600,630,167,165,81,1792,1495,33,23028912,120.141
620,650,216,198,117,1909,1375,36,29822755,120.015
640,670,250,224,115,2024,1250,46,35263992,120.014
660,690,308,229,111,2135,1129,56,48276373,120.017
680,710,410,244,139,2274,949,97,89680446,120.023
700,730,449,234,129,2403,758,159,83873303,120.027
720,750,426,249,155,2558,523,239,77047234,120.027
740,770,319,226,128,2686,337,297,52625872,120.028
760,790,256,215,123,2809,180,331,36049006,120.016
780,810,180,164,118,2927,52,341,23310251,120.049
800,816,52,31,31,2958,20,342,11659081,120.165
