horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,3,1,1,576,0,577839.0,20.043
40,70,2,2,2,3,574,0,364452.0,20.002
60,90,1,1,0,3,574,0,140678.0,20.004
80,110,2,2,1,4,573,0,333291.0,20.008
100,130,2,2,2,6,571,0,333291.0,20.007
120,150,9,9,2,8,569,0,912944.0,20.01
140,170,22,22,12,20,557,0,2108151.0,20.014
160,190,25,25,17,37,540,0,2904117.0,20.009
180,210,17,17,15,52,525,0,2235721.0,20.006
200,230,10,10,6,58,519,0,1375619.0,20.002
220,250,9,9,4,62,515,0,1089523.0,20.055
240,270,20,20,7,69,508,0,2470789.0,20.015
260,290,40,40,22,91,486,0,4702677.0,20.008
280,310,42,42,26,117,460,0,5160612.0,20.008
300,330,38,38,26,143,434,0,4566739.0,20.023
320,350,31,31,20,163,414,0,3852055.0,20.008
340,370,23,23,14,177,400,0,2778566.0,20.005
360,390,16,16,12,189,388,0,2001560.0,20.024
380,410,17,17,9,198,379,0,2079916.0,20.078
400,430,23,23,12,210,367,0,2601987.0,20.005
420,450,21,21,15,225,352,0,2715337.0,20.004
440,470,11,11,10,235,342,0,1640941.0,20.005
460,490,8,8,5,240,337,0,1187746.0,20.004
480,510,15,15,6,246,331,0,1788173.0,20.003
500,530,28,28,18,264,313,0,3149572.0,20.164
520,550,25,25,15,279,298,0,2654829.0,20.006
540,570,24,24,17,296,281,0,2462216.0,20.113
560,590,22,22,12,308,269,0,2243182.0,20.055
580,610,34,34,20,328,249,0,4170219.0,20.004
600,630,38,38,24,352,225,0,4400547.0,20.007
620,650,36,36,24,376,201,0,4950151.0,20.184
640,670,44,44,24,400,177,0,5795126.0,20.084
660,690,49,47,29,429,147,1,6981016.0,20.239
680,710,49,46,28,457,117,3,6943602.0,20.166
700,730,51,48,30,487,84,6,7484017.0,20.116
720,750,37,37,29,516,55,6,5163538.0,20.008
740,770,26,24,12,528,41,8,4177781.0,20.006
760,790,33,30,18,546,20,11,5662018.0,20.113
780,810,20,16,11,557,6,14,3677709.0,20.012
800,816,6,0,0,557,6,14,2821572.0,20.002
