horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.031
40,70,26,26,14,30,4203,15,1001790.0,20.005
60,90,31,31,18,48,4185,15,1080370.0,20.118
80,110,37,37,22,70,4163,15,1189330.0,20.027
100,130,43,43,26,96,4137,15,1361940.0,20.11
120,150,73,72,22,118,4114,16,3273650.0,20.114
140,170,132,130,86,204,4026,18,6242800.0,20.523
160,190,110,106,73,277,3950,21,8877200.0,20.342
180,210,97,94,65,342,3882,24,7381550.0,20.074
200,230,81,77,49,391,3829,28,7817920.0,20.141
220,250,71,71,43,434,3786,28,1866020.0,20.005
240,270,115,115,50,484,3736,28,3456820.0,20.273
260,290,178,174,111,595,3624,29,11260610.0,20.009
280,310,178,170,102,697,3514,37,17287180.0,20.009
300,330,168,163,104,801,3406,41,12794220.0,20.009
320,350,144,137,85,886,3315,47,15428790.0,20.007
340,370,123,119,83,969,3228,51,9542770.0,20.474
360,390,87,87,65,1034,3163,51,2640210.0,20.204
380,410,78,78,45,1079,3118,51,2594120.0,20.005
400,430,81,80,53,1132,3065,51,4144310.0,20.191
420,450,68,67,45,1177,3019,52,3942960.0,20.084
440,470,60,60,38,1215,2981,52,2120800.0,20.004
460,490,68,67,38,1253,2942,53,3914030.0,20.023
480,510,89,89,51,1304,2891,53,2797760.0,20.005
500,530,130,130,76,1380,2815,53,3332650.0,20.075
520,550,136,136,90,1470,2725,53,3485390.0,20.007
540,570,131,131,80,1550,2645,53,3361050.0,20.418
560,590,124,122,80,1630,2563,55,6183940.0,20.131
580,610,136,135,83,1713,2479,56,5351890.0,20.059
600,630,162,162,88,1801,2391,56,4322670.0,20.008
620,650,204,200,130,1931,2259,58,12362930.0,20.011
640,670,226,218,118,2049,2135,64,18268930.0,20.011
660,690,288,281,153,2202,1975,71,18201790.0,20.02
680,710,351,282,163,2365,1796,87,103587800.0,20.017
700,730,395,293,177,2542,1573,133,152767170.0,20.024
720,750,343,248,155,2697,1363,188,148438450.0,20.022
740,770,261,212,132,2829,1185,234,82969870.0,20.022
760,790,206,203,125,2954,1057,237,10857150.0,20.013
780,810,180,176,112,3066,941,241,9641110.0,20.009
800,830,173,167,97,3163,838,247,12330480.0,20.013
820,850,193,185,109,3272,721,255,16159560.0,20.009
840,870,169,159,101,3373,610,265,19027200.0,20.011
860,890,144,136,90,3463,512,273,15916330.0,20.069
880,910,109,106,67,3530,442,276,8536800.0,20.174
900,930,116,109,65,3595,370,283,15163150.0,20.321
920,950,113,109,73,3668,294,286,9931570.0,20.275
940,970,106,101,63,3731,229,288,12632830.0,20.044
960,990,96,92,63,3794,163,291,10673930.0,20.269
980,1010,83,80,48,3842,113,293,7703950.0,20.11
1000,1030,69,68,47,3889,65,294,4134060.0,20.013
1020,1050,44,42,33,3922,30,296,4861050.0,20.026
1040,1070,22,21,15,3937,14,297,2541490.0,20.023
1060,1090,14,14,11,3948,3,297,617450.0,20.003
1080,1110,3,3,3,3951,0,297,153250.0,20.002
1100,1130,0,0,0,3951,0,297,,0.0
1120,1150,0,0,0,3951,0,297,,0.0
